timestamp (seconds since 01/01/1970), system, entity , value (m/s)
1756381812.862402, lauv-fridtjof, 61, 1494.409668
1756381812.891440, lauv-fridtjof, 71, 1495.719971
1756381812.941154, lauv-fridtjof, 71, 1495.750000
1756381813.000091, lauv-fridtjof, 71, 1495.760010
1756381813.057892, lauv-fridtjof, 71, 1495.770020
1756381813.106988, lauv-fridtjof, 61, 1494.406006
1756381813.117151, lauv-fridtjof, 71, 1495.770020
1756381813.166680, lauv-fridtjof, 71, 1495.760010
1756381813.224450, lauv-fridtjof, 71, 1495.750000
1756381813.282808, lauv-fridtjof, 71, 1495.750000
1756381813.341105, lauv-fridtjof, 71, 1495.750000
1756381813.373565, lauv-fridtjof, 61, 1494.400879
1756381813.391413, lauv-fridtjof, 71, 1495.750000
1756381813.449639, lauv-fridtjof, 71, 1495.750000
1756381813.507802, lauv-fridtjof, 71, 1495.750000
1756381813.566427, lauv-fridtjof, 71, 1495.750000
1756381813.616148, lauv-fridtjof, 71, 1495.760010
1756381813.629017, lauv-fridtjof, 61, 1494.385498
1756381813.674547, lauv-fridtjof, 71, 1495.750000
1756381813.732920, lauv-fridtjof, 71, 1495.750000
1756381813.791575, lauv-fridtjof, 71, 1495.750000
1756381813.841966, lauv-fridtjof, 71, 1495.739990
1756381813.878702, lauv-fridtjof, 61, 1494.385864
1756381813.899457, lauv-fridtjof, 71, 1495.739990
1756381813.957764, lauv-fridtjof, 71, 1495.750000
1756381814.016726, lauv-fridtjof, 71, 1495.750000
1756381814.067958, lauv-fridtjof, 71, 1495.739990
1756381814.124627, lauv-fridtjof, 71, 1495.739990
1756381814.126365, lauv-fridtjof, 61, 1494.361694
1756381814.182846, lauv-fridtjof, 71, 1495.719971
1756381814.241226, lauv-fridtjof, 71, 1495.719971
1756381814.291364, lauv-fridtjof, 71, 1495.739990
1756381814.350030, lauv-fridtjof, 71, 1495.750000
1756381814.377594, lauv-fridtjof, 61, 1494.358765
1756381814.407775, lauv-fridtjof, 71, 1495.760010
1756381814.466852, lauv-fridtjof, 71, 1495.770020
1756381814.517144, lauv-fridtjof, 71, 1495.760010
1756381814.574511, lauv-fridtjof, 71, 1495.760010
1756381814.621564, lauv-fridtjof, 61, 1494.364014
1756381814.632946, lauv-fridtjof, 71, 1495.760010
1756381814.691453, lauv-fridtjof, 71, 1495.760010
1756381814.741122, lauv-fridtjof, 71, 1495.760010
1756381814.799465, lauv-fridtjof, 71, 1495.750000
1756381814.857806, lauv-fridtjof, 71, 1495.760010
1756381814.873656, lauv-fridtjof, 61, 1494.353149
1756381814.916129, lauv-fridtjof, 71, 1495.770020
1756381814.966135, lauv-fridtjof, 71, 1495.770020
1756381815.024481, lauv-fridtjof, 71, 1495.770020
1756381815.082764, lauv-fridtjof, 71, 1495.770020
1756381815.128036, lauv-fridtjof, 61, 1494.360474
1756381815.141106, lauv-fridtjof, 71, 1495.760010
1756381815.191931, lauv-fridtjof, 71, 1495.760010
1756381815.250093, lauv-fridtjof, 71, 1495.760010
1756381815.307789, lauv-fridtjof, 71, 1495.750000
1756381815.366154, lauv-fridtjof, 71, 1495.750000
1756381815.381578, lauv-fridtjof, 61, 1494.357544
1756381815.416128, lauv-fridtjof, 71, 1495.760010
1756381815.474883, lauv-fridtjof, 71, 1495.750000
1756381815.532892, lauv-fridtjof, 71, 1495.750000
1756381815.591817, lauv-fridtjof, 71, 1495.750000
1756381815.641961, lauv-fridtjof, 71, 1495.760010
1756381815.644170, lauv-fridtjof, 61, 1494.373657
1756381815.699470, lauv-fridtjof, 71, 1495.770020
1756381815.757794, lauv-fridtjof, 71, 1495.780029
1756381815.816103, lauv-fridtjof, 71, 1495.780029
1756381815.866867, lauv-fridtjof, 71, 1495.790039
1756381815.898371, lauv-fridtjof, 61, 1494.357544
1756381815.924461, lauv-fridtjof, 71, 1495.800049
1756381815.982815, lauv-fridtjof, 71, 1495.800049
1756381816.041271, lauv-fridtjof, 71, 1495.800049
1756381816.091439, lauv-fridtjof, 71, 1495.800049
1756381816.149558, lauv-fridtjof, 71, 1495.800049
1756381816.151781, lauv-fridtjof, 61, 1494.361572
1756381816.207877, lauv-fridtjof, 71, 1495.800049
1756381816.268888, lauv-fridtjof, 71, 1495.800049
1756381816.316135, lauv-fridtjof, 71, 1495.800049
1756381816.374526, lauv-fridtjof, 71, 1495.800049
1756381816.407736, lauv-fridtjof, 61, 1494.371338
1756381816.433054, lauv-fridtjof, 71, 1495.800049
1756381816.491495, lauv-fridtjof, 71, 1495.800049
1756381816.541162, lauv-fridtjof, 71, 1495.810059
1756381816.599491, lauv-fridtjof, 71, 1495.810059
1756381816.657810, lauv-fridtjof, 71, 1495.810059
1756381816.658092, lauv-fridtjof, 61, 1494.384033
1756381816.716174, lauv-fridtjof, 71, 1495.819946
1756381816.766724, lauv-fridtjof, 71, 1495.810059
1756381816.824568, lauv-fridtjof, 71, 1495.810059
1756381816.882808, lauv-fridtjof, 71, 1495.819946
1756381816.913298, lauv-fridtjof, 61, 1494.376343
1756381816.941158, lauv-fridtjof, 71, 1495.810059
1756381816.991508, lauv-fridtjof, 71, 1495.810059
1756381817.050685, lauv-fridtjof, 71, 1495.810059
1756381817.107824, lauv-fridtjof, 71, 1495.800049
1756381817.167480, lauv-fridtjof, 61, 1494.385010
1756381817.169989, lauv-fridtjof, 71, 1495.800049
1756381817.217140, lauv-fridtjof, 71, 1495.800049
1756381817.274493, lauv-fridtjof, 71, 1495.800049
1756381817.332886, lauv-fridtjof, 71, 1495.790039
1756381817.391475, lauv-fridtjof, 71, 1495.790039
1756381817.421453, lauv-fridtjof, 61, 1494.394531
1756381817.441897, lauv-fridtjof, 71, 1495.800049
1756381817.499488, lauv-fridtjof, 71, 1495.800049
1756381817.558124, lauv-fridtjof, 71, 1495.810059
1756381817.616137, lauv-fridtjof, 71, 1495.810059
1756381817.666136, lauv-fridtjof, 71, 1495.810059
1756381817.672219, lauv-fridtjof, 61, 1494.402344
1756381817.724471, lauv-fridtjof, 71, 1495.810059
1756381817.782861, lauv-fridtjof, 71, 1495.819946
1756381817.842103, lauv-fridtjof, 71, 1495.819946
1756381817.891364, lauv-fridtjof, 71, 1495.819946
1756381817.927329, lauv-fridtjof, 61, 1494.401733
1756381817.949571, lauv-fridtjof, 71, 1495.810059
1756381818.007806, lauv-fridtjof, 71, 1495.810059
1756381818.069121, lauv-fridtjof, 71, 1495.810059
1756381818.117752, lauv-fridtjof, 71, 1495.810059
1756381818.174718, lauv-fridtjof, 71, 1495.810059
1756381818.182762, lauv-fridtjof, 61, 1494.401733
1756381818.232985, lauv-fridtjof, 71, 1495.810059
1756381818.291458, lauv-fridtjof, 71, 1495.810059
1756381818.341159, lauv-fridtjof, 71, 1495.819946
1756381818.399509, lauv-fridtjof, 71, 1495.819946
1756381818.434220, lauv-fridtjof, 61, 1494.390137
1756381818.457841, lauv-fridtjof, 71, 1495.819946
1756381818.517487, lauv-fridtjof, 71, 1495.819946
1756381818.568723, lauv-fridtjof, 71, 1495.819946
1756381818.624479, lauv-fridtjof, 71, 1495.819946
1756381818.682831, lauv-fridtjof, 71, 1495.810059
1756381818.688256, lauv-fridtjof, 61, 1494.398071
1756381818.741150, lauv-fridtjof, 71, 1495.810059
1756381818.791409, lauv-fridtjof, 71, 1495.810059
1756381818.849655, lauv-fridtjof, 71, 1495.819946
1756381818.907790, lauv-fridtjof, 71, 1495.819946
1756381818.940691, lauv-fridtjof, 61, 1494.412231
1756381818.966823, lauv-fridtjof, 71, 1495.810059
1756381819.016927, lauv-fridtjof, 71, 1495.810059
1756381819.074544, lauv-fridtjof, 71, 1495.810059
1756381819.132948, lauv-fridtjof, 71, 1495.819946
1756381819.191457, lauv-fridtjof, 71, 1495.810059
1756381819.194717, lauv-fridtjof, 61, 1494.414551
1756381819.242042, lauv-fridtjof, 71, 1495.810059
1756381819.299801, lauv-fridtjof, 71, 1495.800049
1756381819.357912, lauv-fridtjof, 71, 1495.800049
1756381819.416175, lauv-fridtjof, 71, 1495.800049
1756381819.449482, lauv-fridtjof, 61, 1494.435913
1756381819.466512, lauv-fridtjof, 71, 1495.800049
1756381819.524503, lauv-fridtjof, 71, 1495.800049
1756381819.583349, lauv-fridtjof, 71, 1495.800049
1756381819.641813, lauv-fridtjof, 71, 1495.800049
1756381819.691425, lauv-fridtjof, 71, 1495.800049
1756381819.703900, lauv-fridtjof, 61, 1494.434570
1756381819.749550, lauv-fridtjof, 71, 1495.790039
1756381819.807818, lauv-fridtjof, 71, 1495.790039
1756381819.866505, lauv-fridtjof, 71, 1495.780029
1756381819.916157, lauv-fridtjof, 71, 1495.780029
1756381819.945757, lauv-fridtjof, 61, 1494.434937
1756381819.974587, lauv-fridtjof, 71, 1495.780029
1756381820.033696, lauv-fridtjof, 71, 1495.780029
1756381820.091463, lauv-fridtjof, 71, 1495.790039
1756381820.141108, lauv-fridtjof, 71, 1495.790039
1756381820.199476, lauv-fridtjof, 71, 1495.790039
1756381820.204501, lauv-fridtjof, 61, 1494.451660
1756381820.258354, lauv-fridtjof, 71, 1495.790039
1756381820.316589, lauv-fridtjof, 71, 1495.790039
1756381820.366164, lauv-fridtjof, 71, 1495.800049
1756381820.424480, lauv-fridtjof, 71, 1495.800049
1756381820.451869, lauv-fridtjof, 61, 1494.442505
1756381820.483090, lauv-fridtjof, 71, 1495.800049
1756381820.541170, lauv-fridtjof, 71, 1495.800049
1756381820.591508, lauv-fridtjof, 71, 1495.810059
1756381820.649583, lauv-fridtjof, 71, 1495.810059
1756381820.704071, lauv-fridtjof, 61, 1494.439941
1756381820.707833, lauv-fridtjof, 71, 1495.810059
1756381820.766269, lauv-fridtjof, 71, 1495.810059
1756381820.816124, lauv-fridtjof, 71, 1495.810059
1756381820.874562, lauv-fridtjof, 71, 1495.800049
1756381820.932910, lauv-fridtjof, 71, 1495.800049
1756381820.958579, lauv-fridtjof, 61, 1494.452637
1756381820.991687, lauv-fridtjof, 71, 1495.800049
1756381821.041266, lauv-fridtjof, 71, 1495.800049
1756381821.099478, lauv-fridtjof, 71, 1495.800049
1756381821.157790, lauv-fridtjof, 71, 1495.790039
1756381821.211908, lauv-fridtjof, 61, 1494.458374
1756381821.216693, lauv-fridtjof, 71, 1495.800049
1756381821.269364, lauv-fridtjof, 71, 1495.800049
1756381821.324489, lauv-fridtjof, 71, 1495.810059
1756381821.382781, lauv-fridtjof, 71, 1495.810059
1756381821.442003, lauv-fridtjof, 71, 1495.810059
1756381821.462716, lauv-fridtjof, 61, 1494.458618
1756381821.492584, lauv-fridtjof, 71, 1495.810059
1756381821.550301, lauv-fridtjof, 71, 1495.810059
1756381821.607782, lauv-fridtjof, 71, 1495.819946
1756381821.668885, lauv-fridtjof, 71, 1495.810059
1756381821.716162, lauv-fridtjof, 71, 1495.800049
1756381821.719553, lauv-fridtjof, 61, 1494.458862
1756381821.774534, lauv-fridtjof, 71, 1495.800049
1756381821.832961, lauv-fridtjof, 71, 1495.800049
1756381821.891454, lauv-fridtjof, 71, 1495.790039
1756381821.941168, lauv-fridtjof, 71, 1495.790039
1756381821.972383, lauv-fridtjof, 61, 1494.466187
1756381821.999551, lauv-fridtjof, 71, 1495.790039
1756381822.057968, lauv-fridtjof, 71, 1495.780029
1756381822.116128, lauv-fridtjof, 71, 1495.780029
1756381822.166596, lauv-fridtjof, 71, 1495.790039
1756381822.224499, lauv-fridtjof, 71, 1495.790039
1756381822.227437, lauv-fridtjof, 61, 1494.456787
1756381822.283558, lauv-fridtjof, 71, 1495.810059
1756381822.341110, lauv-fridtjof, 71, 1495.810059
1756381822.391585, lauv-fridtjof, 71, 1495.819946
1756381822.449655, lauv-fridtjof, 71, 1495.819946
1756381822.484831, lauv-fridtjof, 61, 1494.467285
1756381822.507843, lauv-fridtjof, 71, 1495.829956
1756381822.567179, lauv-fridtjof, 71, 1495.829956
1756381822.617091, lauv-fridtjof, 71, 1495.839966
1756381822.675654, lauv-fridtjof, 71, 1495.839966
1756381822.732890, lauv-fridtjof, 71, 1495.839966
1756381822.741709, lauv-fridtjof, 61, 1494.467529
1756381822.791411, lauv-fridtjof, 71, 1495.839966
1756381822.842003, lauv-fridtjof, 71, 1495.839966
1756381822.899490, lauv-fridtjof, 71, 1495.829956
1756381822.957797, lauv-fridtjof, 71, 1495.819946
1756381822.996997, lauv-fridtjof, 61, 1494.477905
1756381823.017787, lauv-fridtjof, 71, 1495.810059
1756381823.068810, lauv-fridtjof, 71, 1495.780029
1756381823.124580, lauv-fridtjof, 71, 1495.780029
1756381823.182794, lauv-fridtjof, 71, 1495.770020
1756381823.241906, lauv-fridtjof, 71, 1495.770020
1756381823.253868, lauv-fridtjof, 61, 1494.457642
1756381823.291458, lauv-fridtjof, 71, 1495.770020
1756381823.349546, lauv-fridtjof, 71, 1495.770020
1756381823.407788, lauv-fridtjof, 71, 1495.780029
1756381823.466861, lauv-fridtjof, 71, 1495.780029
1756381823.492879, lauv-fridtjof, 61, 1494.476562
1756381823.516492, lauv-fridtjof, 71, 1495.800049
1756381823.574523, lauv-fridtjof, 71, 1495.800049
1756381823.632970, lauv-fridtjof, 71, 1495.810059
1756381823.691420, lauv-fridtjof, 71, 1495.810059
1756381823.741127, lauv-fridtjof, 71, 1495.800049
1756381823.749584, lauv-fridtjof, 61, 1494.462891
1756381823.799488, lauv-fridtjof, 71, 1495.800049
1756381823.857847, lauv-fridtjof, 71, 1495.800049
1756381823.916219, lauv-fridtjof, 71, 1495.800049
1756381823.967058, lauv-fridtjof, 71, 1495.800049
1756381824.002690, lauv-fridtjof, 61, 1494.457642
1756381824.024527, lauv-fridtjof, 71, 1495.810059
1756381824.082873, lauv-fridtjof, 71, 1495.829956
1756381824.141144, lauv-fridtjof, 71, 1495.829956
1756381824.191891, lauv-fridtjof, 71, 1495.819946
1756381824.249638, lauv-fridtjof, 71, 1495.810059
1756381824.256366, lauv-fridtjof, 61, 1494.461060
1756381824.307796, lauv-fridtjof, 71, 1495.780029
1756381824.366980, lauv-fridtjof, 71, 1495.770020
1756381824.416570, lauv-fridtjof, 71, 1495.760010
1756381824.474577, lauv-fridtjof, 71, 1495.780029
1756381824.512604, lauv-fridtjof, 61, 1494.465332
1756381824.532902, lauv-fridtjof, 71, 1495.810059
1756381824.592320, lauv-fridtjof, 71, 1495.829956
1756381824.641819, lauv-fridtjof, 71, 1495.849976
1756381824.699504, lauv-fridtjof, 71, 1495.839966
1756381824.757824, lauv-fridtjof, 71, 1495.839966
1756381824.766538, lauv-fridtjof, 61, 1494.458984
1756381824.816150, lauv-fridtjof, 71, 1495.829956
1756381824.866902, lauv-fridtjof, 71, 1495.829956
1756381824.924521, lauv-fridtjof, 71, 1495.839966
1756381824.982827, lauv-fridtjof, 71, 1495.839966
1756381825.032086, lauv-fridtjof, 61, 1494.464478
1756381825.041278, lauv-fridtjof, 71, 1495.849976
1756381825.092058, lauv-fridtjof, 71, 1495.859985
1756381825.149537, lauv-fridtjof, 71, 1495.859985
1756381825.207826, lauv-fridtjof, 71, 1495.859985
1756381825.266583, lauv-fridtjof, 71, 1495.859985
1756381825.283608, lauv-fridtjof, 61, 1494.473267
1756381825.316850, lauv-fridtjof, 71, 1495.859985
1756381825.374637, lauv-fridtjof, 71, 1495.859985
1756381825.432978, lauv-fridtjof, 71, 1495.859985
1756381825.491454, lauv-fridtjof, 71, 1495.849976
1756381825.540461, lauv-fridtjof, 61, 1494.465576
1756381825.542156, lauv-fridtjof, 71, 1495.810059
1756381825.599488, lauv-fridtjof, 71, 1495.800049
1756381825.657880, lauv-fridtjof, 71, 1495.829956
1756381825.716144, lauv-fridtjof, 71, 1495.839966
1756381825.771905, lauv-fridtjof, 71, 1495.859985
1756381825.785605, lauv-fridtjof, 61, 1494.454468
1756381825.824519, lauv-fridtjof, 71, 1495.859985
1756381825.882824, lauv-fridtjof, 71, 1495.869995
1756381825.941136, lauv-fridtjof, 71, 1495.880005
1756381825.991518, lauv-fridtjof, 71, 1495.869995
1756381826.041695, lauv-fridtjof, 61, 1494.451294
1756381826.050698, lauv-fridtjof, 71, 1495.869995
1756381826.107844, lauv-fridtjof, 71, 1495.859985
1756381826.167021, lauv-fridtjof, 71, 1495.859985
1756381826.216151, lauv-fridtjof, 71, 1495.859985
1756381826.274621, lauv-fridtjof, 71, 1495.869995
1756381826.293458, lauv-fridtjof, 61, 1494.462280
1756381826.332891, lauv-fridtjof, 71, 1495.859985
1756381826.391516, lauv-fridtjof, 71, 1495.869995
1756381826.442672, lauv-fridtjof, 71, 1495.849976
1756381826.499478, lauv-fridtjof, 71, 1495.849976
1756381826.550137, lauv-fridtjof, 61, 1494.447510
1756381826.558109, lauv-fridtjof, 71, 1495.839966
1756381826.617453, lauv-fridtjof, 71, 1495.839966
1756381826.668082, lauv-fridtjof, 71, 1495.839966
1756381826.724502, lauv-fridtjof, 71, 1495.839966
1756381826.782866, lauv-fridtjof, 71, 1495.849976
1756381826.800805, lauv-fridtjof, 61, 1494.460083
1756381826.841280, lauv-fridtjof, 71, 1495.849976
1756381826.891469, lauv-fridtjof, 71, 1495.839966
1756381826.949601, lauv-fridtjof, 71, 1495.849976
1756381827.007816, lauv-fridtjof, 71, 1495.849976
1756381827.053802, lauv-fridtjof, 61, 1494.458008
1756381827.066700, lauv-fridtjof, 71, 1495.849976
1756381827.117436, lauv-fridtjof, 71, 1495.849976
1756381827.174583, lauv-fridtjof, 71, 1495.849976
1756381827.232985, lauv-fridtjof, 71, 1495.839966
1756381827.291430, lauv-fridtjof, 71, 1495.839966
1756381827.310232, lauv-fridtjof, 61, 1494.472778
1756381827.341161, lauv-fridtjof, 71, 1495.839966
1756381827.399468, lauv-fridtjof, 71, 1495.849976
1756381827.459161, lauv-fridtjof, 71, 1495.859985
1756381827.516144, lauv-fridtjof, 71, 1495.859985
1756381827.563017, lauv-fridtjof, 61, 1494.472168
1756381827.567147, lauv-fridtjof, 71, 1495.859985
1756381827.624502, lauv-fridtjof, 71, 1495.859985
1756381827.682818, lauv-fridtjof, 71, 1495.849976
1756381827.741167, lauv-fridtjof, 71, 1495.839966
1756381827.791445, lauv-fridtjof, 71, 1495.839966
1756381827.817324, lauv-fridtjof, 61, 1494.475586
1756381827.849757, lauv-fridtjof, 71, 1495.839966
1756381827.907882, lauv-fridtjof, 71, 1495.829956
1756381827.967980, lauv-fridtjof, 71, 1495.829956
1756381828.016137, lauv-fridtjof, 71, 1495.829956
1756381828.065502, lauv-fridtjof, 61, 1494.481445
1756381828.074542, lauv-fridtjof, 71, 1495.839966
1756381828.132909, lauv-fridtjof, 71, 1495.839966
1756381828.191423, lauv-fridtjof, 71, 1495.839966
1756381828.241862, lauv-fridtjof, 71, 1495.839966
1756381828.299499, lauv-fridtjof, 71, 1495.839966
1756381828.318039, lauv-fridtjof, 61, 1494.492065
1756381828.357831, lauv-fridtjof, 71, 1495.839966
1756381828.416817, lauv-fridtjof, 71, 1495.839966
1756381828.469125, lauv-fridtjof, 71, 1495.849976
1756381828.524517, lauv-fridtjof, 71, 1495.839966
1756381828.567720, lauv-fridtjof, 61, 1494.481689
1756381828.583645, lauv-fridtjof, 71, 1495.839966
1756381828.641560, lauv-fridtjof, 71, 1495.839966
1756381828.694033, lauv-fridtjof, 71, 1495.839966
1756381828.749554, lauv-fridtjof, 71, 1495.839966
1756381828.807807, lauv-fridtjof, 71, 1495.859985
1756381828.817975, lauv-fridtjof, 61, 1494.482910
1756381828.866961, lauv-fridtjof, 71, 1495.859985
1756381828.918382, lauv-fridtjof, 71, 1495.890015
1756381828.975378, lauv-fridtjof, 71, 1495.900024
1756381829.032990, lauv-fridtjof, 71, 1495.910034
1756381829.075514, lauv-fridtjof, 61, 1494.497437
1756381829.091489, lauv-fridtjof, 71, 1495.910034
1756381829.141148, lauv-fridtjof, 71, 1495.920044
1756381829.199499, lauv-fridtjof, 71, 1495.920044
1756381829.257839, lauv-fridtjof, 71, 1495.920044
1756381829.316148, lauv-fridtjof, 71, 1495.930054
1756381829.335375, lauv-fridtjof, 61, 1494.495361
1756381829.367914, lauv-fridtjof, 71, 1495.930054
1756381829.424491, lauv-fridtjof, 71, 1495.930054
1756381829.482796, lauv-fridtjof, 71, 1495.920044
1756381829.541147, lauv-fridtjof, 71, 1495.900024
1756381829.591520, lauv-fridtjof, 71, 1495.880005
1756381829.592281, lauv-fridtjof, 61, 1494.518799
1756381829.649642, lauv-fridtjof, 71, 1495.869995
1756381829.707819, lauv-fridtjof, 71, 1495.839966
1756381829.767533, lauv-fridtjof, 71, 1495.839966
1756381829.816153, lauv-fridtjof, 71, 1495.829956
1756381829.846006, lauv-fridtjof, 61, 1494.503296
1756381829.874601, lauv-fridtjof, 71, 1495.819946
1756381829.932975, lauv-fridtjof, 71, 1495.800049
1756381829.992900, lauv-fridtjof, 71, 1495.800049
1756381830.041292, lauv-fridtjof, 71, 1495.790039
1756381830.084943, lauv-fridtjof, 61, 1494.514160
1756381830.099520, lauv-fridtjof, 71, 1495.800049
1756381830.157814, lauv-fridtjof, 71, 1495.810059
1756381830.216709, lauv-fridtjof, 71, 1495.810059
1756381830.266864, lauv-fridtjof, 71, 1495.819946
1756381830.324516, lauv-fridtjof, 71, 1495.819946
1756381830.348675, lauv-fridtjof, 61, 1494.521606
1756381830.382823, lauv-fridtjof, 71, 1495.819946
1756381830.442017, lauv-fridtjof, 71, 1495.819946
1756381830.491401, lauv-fridtjof, 71, 1495.800049
1756381830.549599, lauv-fridtjof, 71, 1495.780029
1756381830.605093, lauv-fridtjof, 61, 1494.517090
1756381830.607987, lauv-fridtjof, 71, 1495.760010
1756381830.669116, lauv-fridtjof, 71, 1495.760010
1756381830.716166, lauv-fridtjof, 71, 1495.760010
1756381830.774520, lauv-fridtjof, 71, 1495.760010
1756381830.833044, lauv-fridtjof, 71, 1495.770020
1756381830.863571, lauv-fridtjof, 61, 1494.514526
1756381830.891416, lauv-fridtjof, 71, 1495.780029
1756381830.941147, lauv-fridtjof, 71, 1495.780029
1756381830.999660, lauv-fridtjof, 71, 1495.780029
1756381831.057991, lauv-fridtjof, 71, 1495.770020
1756381831.113986, lauv-fridtjof, 61, 1494.503174
1756381831.118262, lauv-fridtjof, 71, 1495.770020
1756381831.167080, lauv-fridtjof, 71, 1495.790039
1756381831.224519, lauv-fridtjof, 71, 1495.800049
1756381831.282821, lauv-fridtjof, 71, 1495.810059
1756381831.341150, lauv-fridtjof, 71, 1495.819946
1756381831.360961, lauv-fridtjof, 61, 1494.485596
1756381831.392054, lauv-fridtjof, 71, 1495.810059
1756381831.449645, lauv-fridtjof, 71, 1495.819946
1756381831.507819, lauv-fridtjof, 71, 1495.839966
1756381831.567456, lauv-fridtjof, 71, 1495.839966
1756381831.618270, lauv-fridtjof, 71, 1495.839966
1756381831.620023, lauv-fridtjof, 61, 1494.460938
1756381831.674687, lauv-fridtjof, 71, 1495.839966
1756381831.732919, lauv-fridtjof, 71, 1495.839966
1756381831.791420, lauv-fridtjof, 71, 1495.839966
1756381831.841945, lauv-fridtjof, 71, 1495.849976
1756381831.868802, lauv-fridtjof, 61, 1494.465820
1756381831.899513, lauv-fridtjof, 71, 1495.849976
1756381831.957921, lauv-fridtjof, 71, 1495.849976
1756381832.016134, lauv-fridtjof, 71, 1495.849976
1756381832.068858, lauv-fridtjof, 71, 1495.849976
1756381832.124861, lauv-fridtjof, 71, 1495.859985
1756381832.126474, lauv-fridtjof, 61, 1494.447510
1756381832.182821, lauv-fridtjof, 71, 1495.859985
1756381832.241320, lauv-fridtjof, 71, 1495.859985
1756381832.291411, lauv-fridtjof, 71, 1495.859985
1756381832.349564, lauv-fridtjof, 71, 1495.859985
1756381832.391220, lauv-fridtjof, 61, 1494.418213
1756381832.407851, lauv-fridtjof, 71, 1495.859985
1756381832.466919, lauv-fridtjof, 71, 1495.859985
1756381832.516547, lauv-fridtjof, 71, 1495.859985
1756381832.575128, lauv-fridtjof, 71, 1495.859985
1756381832.633017, lauv-fridtjof, 71, 1495.869995
1756381832.642145, lauv-fridtjof, 61, 1494.420166
1756381832.691398, lauv-fridtjof, 71, 1495.880005
1756381832.741169, lauv-fridtjof, 71, 1495.880005
1756381832.799512, lauv-fridtjof, 71, 1495.890015
1756381832.857968, lauv-fridtjof, 71, 1495.910034
1756381832.897247, lauv-fridtjof, 61, 1494.404907
1756381832.917178, lauv-fridtjof, 71, 1495.900024
1756381832.966983, lauv-fridtjof, 71, 1495.910034
1756381833.024528, lauv-fridtjof, 71, 1495.910034
1756381833.082839, lauv-fridtjof, 71, 1495.930054
1756381833.141540, lauv-fridtjof, 71, 1495.930054
1756381833.155358, lauv-fridtjof, 61, 1494.399902
1756381833.191581, lauv-fridtjof, 71, 1495.910034
1756381833.250509, lauv-fridtjof, 71, 1495.900024
1756381833.307891, lauv-fridtjof, 71, 1495.880005
1756381833.366980, lauv-fridtjof, 71, 1495.880005
1756381833.404052, lauv-fridtjof, 61, 1494.399414
1756381833.416176, lauv-fridtjof, 71, 1495.869995
1756381833.474698, lauv-fridtjof, 71, 1495.869995
1756381833.532908, lauv-fridtjof, 71, 1495.869995
1756381833.591527, lauv-fridtjof, 71, 1495.869995
1756381833.641341, lauv-fridtjof, 71, 1495.859985
1756381833.644458, lauv-fridtjof, 61, 1494.391235
1756381833.699494, lauv-fridtjof, 71, 1495.859985
1756381833.757869, lauv-fridtjof, 71, 1495.859985
1756381833.816148, lauv-fridtjof, 71, 1495.869995
1756381833.866906, lauv-fridtjof, 71, 1495.859985
1756381833.900068, lauv-fridtjof, 61, 1494.394043
1756381833.924524, lauv-fridtjof, 71, 1495.859985
1756381833.982920, lauv-fridtjof, 71, 1495.859985
1756381834.041281, lauv-fridtjof, 71, 1495.849976
1756381834.092535, lauv-fridtjof, 71, 1495.849976
1756381834.149588, lauv-fridtjof, 71, 1495.829956
1756381834.159481, lauv-fridtjof, 61, 1494.395264
1756381834.207966, lauv-fridtjof, 71, 1495.810059
1756381834.268090, lauv-fridtjof, 71, 1495.810059
1756381834.316151, lauv-fridtjof, 71, 1495.800049
1756381834.374622, lauv-fridtjof, 71, 1495.800049
1756381834.408386, lauv-fridtjof, 61, 1494.395752
1756381834.433038, lauv-fridtjof, 71, 1495.790039
1756381834.491427, lauv-fridtjof, 71, 1495.800049
1756381834.541135, lauv-fridtjof, 71, 1495.800049
1756381834.599551, lauv-fridtjof, 71, 1495.790039
1756381834.657954, lauv-fridtjof, 71, 1495.780029
1756381834.666951, lauv-fridtjof, 61, 1494.395264
1756381834.716174, lauv-fridtjof, 71, 1495.780029
1756381834.767030, lauv-fridtjof, 71, 1495.760010
1756381834.824528, lauv-fridtjof, 71, 1495.760010
1756381834.882847, lauv-fridtjof, 71, 1495.780029
1756381834.913327, lauv-fridtjof, 61, 1494.396729
1756381834.942084, lauv-fridtjof, 71, 1495.800049
1756381834.992395, lauv-fridtjof, 71, 1495.810059
1756381835.049622, lauv-fridtjof, 71, 1495.800049
1756381835.107886, lauv-fridtjof, 71, 1495.770020
1756381835.167626, lauv-fridtjof, 71, 1495.760010
1756381835.168537, lauv-fridtjof, 61, 1494.392456
1756381835.216738, lauv-fridtjof, 71, 1495.750000
1756381835.274537, lauv-fridtjof, 71, 1495.739990
1756381835.332937, lauv-fridtjof, 71, 1495.750000
1756381835.391554, lauv-fridtjof, 71, 1495.760010
1756381835.412511, lauv-fridtjof, 61, 1494.390747
1756381835.441889, lauv-fridtjof, 71, 1495.800049
1756381835.499518, lauv-fridtjof, 71, 1495.810059
1756381835.558131, lauv-fridtjof, 71, 1495.819946
1756381835.618792, lauv-fridtjof, 71, 1495.810059
1756381835.668992, lauv-fridtjof, 71, 1495.800049
1756381835.674331, lauv-fridtjof, 61, 1494.378784
1756381835.724589, lauv-fridtjof, 71, 1495.800049
