timestamp (seconds since 01/01/1970), system, entity , value (m)
1756381812.491392, lauv-fridtjof, 71, 11.420821
1756381812.549346, lauv-fridtjof, 71, 11.420821
1756381812.607594, lauv-fridtjof, 71, 11.430770
1756381812.668150, lauv-fridtjof, 71, 11.440719
1756381812.715957, lauv-fridtjof, 71, 11.440719
1756381812.774358, lauv-fridtjof, 71, 11.440719
1756381812.832805, lauv-fridtjof, 71, 11.450667
1756381812.891232, lauv-fridtjof, 71, 11.460615
1756381812.940954, lauv-fridtjof, 71, 11.460615
1756381812.999889, lauv-fridtjof, 71, 11.460615
1756381813.057727, lauv-fridtjof, 71, 11.470564
1756381813.116989, lauv-fridtjof, 71, 11.470564
1756381813.166455, lauv-fridtjof, 71, 11.480513
1756381813.224287, lauv-fridtjof, 71, 11.480513
1756381813.282616, lauv-fridtjof, 71, 11.490460
1756381813.340944, lauv-fridtjof, 71, 11.490460
1756381813.391163, lauv-fridtjof, 71, 11.490460
1756381813.449414, lauv-fridtjof, 71, 11.500409
1756381813.507633, lauv-fridtjof, 71, 11.510358
1756381813.566264, lauv-fridtjof, 71, 11.510358
1756381813.615962, lauv-fridtjof, 71, 11.510358
1756381813.674361, lauv-fridtjof, 71, 11.520306
1756381813.732685, lauv-fridtjof, 71, 11.520306
1756381813.791403, lauv-fridtjof, 71, 11.510358
1756381813.840998, lauv-fridtjof, 71, 11.520306
1756381813.899289, lauv-fridtjof, 71, 11.530254
1756381813.957598, lauv-fridtjof, 71, 11.530254
1756381814.016557, lauv-fridtjof, 71, 11.520306
1756381814.067070, lauv-fridtjof, 71, 11.530254
1756381814.124471, lauv-fridtjof, 71, 11.530254
1756381814.182604, lauv-fridtjof, 71, 11.530254
1756381814.240979, lauv-fridtjof, 71, 11.530254
1756381814.291121, lauv-fridtjof, 71, 11.540203
1756381814.349807, lauv-fridtjof, 71, 11.540203
1756381814.407609, lauv-fridtjof, 71, 11.540203
1756381814.466022, lauv-fridtjof, 71, 11.550152
1756381814.516976, lauv-fridtjof, 71, 11.550152
1756381814.574349, lauv-fridtjof, 71, 11.550152
1756381814.632785, lauv-fridtjof, 71, 11.550152
1756381814.691245, lauv-fridtjof, 71, 11.560100
1756381814.740951, lauv-fridtjof, 71, 11.560100
1756381814.799301, lauv-fridtjof, 71, 11.560100
1756381814.857639, lauv-fridtjof, 71, 11.560100
1756381814.915963, lauv-fridtjof, 71, 11.570048
1756381814.965966, lauv-fridtjof, 71, 11.570048
1756381815.024311, lauv-fridtjof, 71, 11.579997
1756381815.082600, lauv-fridtjof, 71, 11.579997
1756381815.140944, lauv-fridtjof, 71, 11.579997
1756381815.191156, lauv-fridtjof, 71, 11.589945
1756381815.249426, lauv-fridtjof, 71, 11.599894
1756381815.307623, lauv-fridtjof, 71, 11.599894
1756381815.365991, lauv-fridtjof, 71, 11.609842
1756381815.415963, lauv-fridtjof, 71, 11.609842
1756381815.474711, lauv-fridtjof, 71, 11.619791
1756381815.532677, lauv-fridtjof, 71, 11.619791
1756381815.591639, lauv-fridtjof, 71, 11.629739
1756381815.640987, lauv-fridtjof, 71, 11.629739
1756381815.699308, lauv-fridtjof, 71, 11.639688
1756381815.757624, lauv-fridtjof, 71, 11.639688
1756381815.815937, lauv-fridtjof, 71, 11.649636
1756381815.866029, lauv-fridtjof, 71, 11.649636
1756381815.924299, lauv-fridtjof, 71, 11.649636
1756381815.982622, lauv-fridtjof, 71, 11.659584
1756381816.040999, lauv-fridtjof, 71, 11.659584
1756381816.091224, lauv-fridtjof, 71, 11.659584
1756381816.149399, lauv-fridtjof, 71, 11.659584
1756381816.207715, lauv-fridtjof, 71, 11.669533
1756381816.268031, lauv-fridtjof, 71, 11.669533
1756381816.315968, lauv-fridtjof, 71, 11.669533
1756381816.374317, lauv-fridtjof, 71, 11.679482
1756381816.432892, lauv-fridtjof, 71, 11.679482
1756381816.491284, lauv-fridtjof, 71, 11.679482
1756381816.541000, lauv-fridtjof, 71, 11.689429
1756381816.599329, lauv-fridtjof, 71, 11.689429
1756381816.657650, lauv-fridtjof, 71, 11.689429
1756381816.716013, lauv-fridtjof, 71, 11.689429
1756381816.765993, lauv-fridtjof, 71, 11.689429
1756381816.824400, lauv-fridtjof, 71, 11.689429
1756381816.882636, lauv-fridtjof, 71, 11.689429
1756381816.940991, lauv-fridtjof, 71, 11.689429
1756381816.991297, lauv-fridtjof, 71, 11.689429
1756381817.049536, lauv-fridtjof, 71, 11.699378
1756381817.107655, lauv-fridtjof, 71, 11.709327
1756381817.169770, lauv-fridtjof, 71, 11.699378
1756381817.216980, lauv-fridtjof, 71, 11.709327
1756381817.274330, lauv-fridtjof, 71, 11.709327
1756381817.332680, lauv-fridtjof, 71, 11.709327
1756381817.391262, lauv-fridtjof, 71, 11.709327
1756381817.441064, lauv-fridtjof, 71, 11.709327
1756381817.499319, lauv-fridtjof, 71, 11.709327
1756381817.557966, lauv-fridtjof, 71, 11.709327
1756381817.615945, lauv-fridtjof, 71, 11.709327
1756381817.665975, lauv-fridtjof, 71, 11.709327
1756381817.724306, lauv-fridtjof, 71, 11.709327
1756381817.782694, lauv-fridtjof, 71, 11.719275
1756381817.841090, lauv-fridtjof, 71, 11.709327
1756381817.891117, lauv-fridtjof, 71, 11.709327
1756381817.949385, lauv-fridtjof, 71, 11.709327
1756381818.007635, lauv-fridtjof, 71, 11.709327
1756381818.068070, lauv-fridtjof, 71, 11.709327
1756381818.117585, lauv-fridtjof, 71, 11.719275
1756381818.174552, lauv-fridtjof, 71, 11.719275
1756381818.232824, lauv-fridtjof, 71, 11.719275
1756381818.291252, lauv-fridtjof, 71, 11.729223
1756381818.340999, lauv-fridtjof, 71, 11.729223
1756381818.399306, lauv-fridtjof, 71, 11.729223
1756381818.457675, lauv-fridtjof, 71, 11.719275
1756381818.517293, lauv-fridtjof, 71, 11.719275
1756381818.568515, lauv-fridtjof, 71, 11.729223
1756381818.624295, lauv-fridtjof, 71, 11.729223
1756381818.682668, lauv-fridtjof, 71, 11.729223
1756381818.740989, lauv-fridtjof, 71, 11.729223
1756381818.791159, lauv-fridtjof, 71, 11.729223
1756381818.849411, lauv-fridtjof, 71, 11.729223
1756381818.907623, lauv-fridtjof, 71, 11.729223
1756381818.966051, lauv-fridtjof, 71, 11.739172
1756381819.016760, lauv-fridtjof, 71, 11.739172
1756381819.074375, lauv-fridtjof, 71, 11.739172
1756381819.132777, lauv-fridtjof, 71, 11.739172
1756381819.191247, lauv-fridtjof, 71, 11.739172
1756381819.241096, lauv-fridtjof, 71, 11.739172
1756381819.299307, lauv-fridtjof, 71, 11.749121
1756381819.357711, lauv-fridtjof, 71, 11.749121
1756381819.415980, lauv-fridtjof, 71, 11.759068
1756381819.466238, lauv-fridtjof, 71, 11.759068
1756381819.524334, lauv-fridtjof, 71, 11.759068
1756381819.583139, lauv-fridtjof, 71, 11.759068
1756381819.641009, lauv-fridtjof, 71, 11.769017
1756381819.691176, lauv-fridtjof, 71, 11.778966
1756381819.749385, lauv-fridtjof, 71, 11.778966
1756381819.807641, lauv-fridtjof, 71, 11.778966
1756381819.866289, lauv-fridtjof, 71, 11.778966
1756381819.915963, lauv-fridtjof, 71, 11.788915
1756381819.974426, lauv-fridtjof, 71, 11.788915
1756381820.032820, lauv-fridtjof, 71, 11.798862
1756381820.091251, lauv-fridtjof, 71, 11.808811
1756381820.140942, lauv-fridtjof, 71, 11.808811
1756381820.199286, lauv-fridtjof, 71, 11.808811
1756381820.258155, lauv-fridtjof, 71, 11.808811
1756381820.316357, lauv-fridtjof, 71, 11.818760
1756381820.366005, lauv-fridtjof, 71, 11.828708
1756381820.424317, lauv-fridtjof, 71, 11.828708
1756381820.482921, lauv-fridtjof, 71, 11.828708
1756381820.540970, lauv-fridtjof, 71, 11.838656
1756381820.591342, lauv-fridtjof, 71, 11.838656
1756381820.649422, lauv-fridtjof, 71, 11.838656
1756381820.707673, lauv-fridtjof, 71, 11.848605
1756381820.766064, lauv-fridtjof, 71, 11.848605
1756381820.815959, lauv-fridtjof, 71, 11.858554
1756381820.874402, lauv-fridtjof, 71, 11.858554
1756381820.932744, lauv-fridtjof, 71, 11.868502
1756381820.991505, lauv-fridtjof, 71, 11.858554
1756381821.041011, lauv-fridtjof, 71, 11.878450
1756381821.099312, lauv-fridtjof, 71, 11.878450
1756381821.157624, lauv-fridtjof, 71, 11.878450
1756381821.216027, lauv-fridtjof, 71, 11.878450
1756381821.269039, lauv-fridtjof, 71, 11.888399
1756381821.324326, lauv-fridtjof, 71, 11.888399
1756381821.382621, lauv-fridtjof, 71, 11.888399
1756381821.441081, lauv-fridtjof, 71, 11.898347
1756381821.491966, lauv-fridtjof, 71, 11.898347
1756381821.549448, lauv-fridtjof, 71, 11.898347
1756381821.607626, lauv-fridtjof, 71, 11.918244
1756381821.668724, lauv-fridtjof, 71, 11.918244
1756381821.716000, lauv-fridtjof, 71, 11.908296
1756381821.774373, lauv-fridtjof, 71, 11.918244
1756381821.832793, lauv-fridtjof, 71, 11.918244
1756381821.891216, lauv-fridtjof, 71, 11.918244
1756381821.941000, lauv-fridtjof, 71, 11.918244
1756381821.999381, lauv-fridtjof, 71, 11.928192
1756381822.057749, lauv-fridtjof, 71, 11.928192
1756381822.115963, lauv-fridtjof, 71, 11.928192
1756381822.166433, lauv-fridtjof, 71, 11.938141
1756381822.224322, lauv-fridtjof, 71, 11.938141
1756381822.283334, lauv-fridtjof, 71, 11.928192
1756381822.340950, lauv-fridtjof, 71, 11.938141
1756381822.391394, lauv-fridtjof, 71, 11.938141
1756381822.449444, lauv-fridtjof, 71, 11.948090
1756381822.507655, lauv-fridtjof, 71, 11.938141
1756381822.567015, lauv-fridtjof, 71, 11.938141
1756381822.616928, lauv-fridtjof, 71, 11.948090
1756381822.675484, lauv-fridtjof, 71, 11.948090
1756381822.732676, lauv-fridtjof, 71, 11.958038
1756381822.791165, lauv-fridtjof, 71, 11.958038
1756381822.841082, lauv-fridtjof, 71, 11.958038
1756381822.899322, lauv-fridtjof, 71, 11.958038
1756381822.957632, lauv-fridtjof, 71, 11.967986
1756381823.017624, lauv-fridtjof, 71, 11.977935
1756381823.067140, lauv-fridtjof, 71, 11.977935
1756381823.124411, lauv-fridtjof, 71, 11.977935
1756381823.182634, lauv-fridtjof, 71, 11.977935
1756381823.241085, lauv-fridtjof, 71, 11.987884
1756381823.291157, lauv-fridtjof, 71, 11.987884
1756381823.349385, lauv-fridtjof, 71, 11.987884
1756381823.407624, lauv-fridtjof, 71, 11.987884
1756381823.466033, lauv-fridtjof, 71, 11.987884
1756381823.516301, lauv-fridtjof, 71, 11.997831
1756381823.574359, lauv-fridtjof, 71, 11.997831
1756381823.632807, lauv-fridtjof, 71, 12.007780
1756381823.691172, lauv-fridtjof, 71, 12.017729
1756381823.740962, lauv-fridtjof, 71, 12.027678
1756381823.799318, lauv-fridtjof, 71, 12.027678
1756381823.857678, lauv-fridtjof, 71, 12.017729
1756381823.915989, lauv-fridtjof, 71, 12.027678
1756381823.966050, lauv-fridtjof, 71, 12.037625
1756381824.024352, lauv-fridtjof, 71, 12.037625
1756381824.082679, lauv-fridtjof, 71, 12.037625
1756381824.140980, lauv-fridtjof, 71, 12.037625
1756381824.191130, lauv-fridtjof, 71, 12.037625
1756381824.249422, lauv-fridtjof, 71, 12.037625
1756381824.307630, lauv-fridtjof, 71, 12.047574
1756381824.366819, lauv-fridtjof, 71, 12.057523
1756381824.416348, lauv-fridtjof, 71, 12.057523
1756381824.474413, lauv-fridtjof, 71, 12.057523
1756381824.532734, lauv-fridtjof, 71, 12.057523
1756381824.591089, lauv-fridtjof, 71, 12.057523
1756381824.641610, lauv-fridtjof, 71, 12.057523
1756381824.699344, lauv-fridtjof, 71, 12.067471
1756381824.757655, lauv-fridtjof, 71, 12.057523
1756381824.815982, lauv-fridtjof, 71, 12.057523
1756381824.866113, lauv-fridtjof, 71, 12.057523
1756381824.924351, lauv-fridtjof, 71, 12.057523
1756381824.982624, lauv-fridtjof, 71, 12.057523
1756381825.041072, lauv-fridtjof, 71, 12.057523
1756381825.091857, lauv-fridtjof, 71, 12.057523
1756381825.149374, lauv-fridtjof, 71, 12.057523
1756381825.207634, lauv-fridtjof, 71, 12.057523
1756381825.266416, lauv-fridtjof, 71, 12.057523
1756381825.316014, lauv-fridtjof, 71, 12.057523
1756381825.374425, lauv-fridtjof, 71, 12.057523
1756381825.432817, lauv-fridtjof, 71, 12.057523
1756381825.491248, lauv-fridtjof, 71, 12.057523
1756381825.541988, lauv-fridtjof, 71, 12.057523
1756381825.599326, lauv-fridtjof, 71, 12.057523
1756381825.657721, lauv-fridtjof, 71, 12.057523
1756381825.715975, lauv-fridtjof, 71, 12.047574
1756381825.768042, lauv-fridtjof, 71, 12.057523
1756381825.824327, lauv-fridtjof, 71, 12.047574
1756381825.882657, lauv-fridtjof, 71, 12.047574
1756381825.940965, lauv-fridtjof, 71, 12.057523
1756381825.991351, lauv-fridtjof, 71, 12.057523
1756381826.049626, lauv-fridtjof, 71, 12.057523
1756381826.107677, lauv-fridtjof, 71, 12.057523
1756381826.166816, lauv-fridtjof, 71, 12.057523
1756381826.215982, lauv-fridtjof, 71, 12.057523
1756381826.274453, lauv-fridtjof, 71, 12.057523
1756381826.332730, lauv-fridtjof, 71, 12.057523
1756381826.391357, lauv-fridtjof, 71, 12.057523
1756381826.441953, lauv-fridtjof, 71, 12.057523
1756381826.499306, lauv-fridtjof, 71, 12.067471
1756381826.557905, lauv-fridtjof, 71, 12.057523
1756381826.617290, lauv-fridtjof, 71, 12.067471
1756381826.667917, lauv-fridtjof, 71, 12.067471
1756381826.724335, lauv-fridtjof, 71, 12.067471
1756381826.782699, lauv-fridtjof, 71, 12.067471
1756381826.841023, lauv-fridtjof, 71, 12.077419
1756381826.891257, lauv-fridtjof, 71, 12.067471
1756381826.949435, lauv-fridtjof, 71, 12.067471
1756381827.007648, lauv-fridtjof, 71, 12.067471
1756381827.066536, lauv-fridtjof, 71, 12.077419
1756381827.117274, lauv-fridtjof, 71, 12.077419
1756381827.174415, lauv-fridtjof, 71, 12.077419
1756381827.232818, lauv-fridtjof, 71, 12.077419
1756381827.291216, lauv-fridtjof, 71, 12.087368
1756381827.340999, lauv-fridtjof, 71, 12.087368
1756381827.399310, lauv-fridtjof, 71, 12.087368
1756381827.458486, lauv-fridtjof, 71, 12.097316
1756381827.515982, lauv-fridtjof, 71, 12.097316
1756381827.566986, lauv-fridtjof, 71, 12.097316
1756381827.624338, lauv-fridtjof, 71, 12.107265
1756381827.682655, lauv-fridtjof, 71, 12.107265
1756381827.741001, lauv-fridtjof, 71, 12.117213
1756381827.791175, lauv-fridtjof, 71, 12.117213
1756381827.849597, lauv-fridtjof, 71, 12.117213
1756381827.907691, lauv-fridtjof, 71, 12.127162
1756381827.966138, lauv-fridtjof, 71, 12.127162
1756381828.015971, lauv-fridtjof, 71, 12.137110
1756381828.074377, lauv-fridtjof, 71, 12.147058
1756381828.132746, lauv-fridtjof, 71, 12.157007
1756381828.191173, lauv-fridtjof, 71, 12.166955
1756381828.241116, lauv-fridtjof, 71, 12.166955
1756381828.299331, lauv-fridtjof, 71, 12.176904
1756381828.357668, lauv-fridtjof, 71, 12.186852
1756381828.416658, lauv-fridtjof, 71, 12.186852
1756381828.466802, lauv-fridtjof, 71, 12.196801
1756381828.524354, lauv-fridtjof, 71, 12.216698
1756381828.583482, lauv-fridtjof, 71, 12.226646
1756381828.641399, lauv-fridtjof, 71, 12.226646
1756381828.691058, lauv-fridtjof, 71, 12.236594
1756381828.749387, lauv-fridtjof, 71, 12.246543
1756381828.807642, lauv-fridtjof, 71, 12.256492
1756381828.866060, lauv-fridtjof, 71, 12.256492
1756381828.918152, lauv-fridtjof, 71, 12.256492
1756381828.975122, lauv-fridtjof, 71, 12.256492
1756381829.032821, lauv-fridtjof, 71, 12.276388
1756381829.091320, lauv-fridtjof, 71, 12.276388
1756381829.140987, lauv-fridtjof, 71, 12.286337
1756381829.199306, lauv-fridtjof, 71, 12.296286
1756381829.257679, lauv-fridtjof, 71, 12.296286
1756381829.315979, lauv-fridtjof, 71, 12.306233
1756381829.366043, lauv-fridtjof, 71, 12.306233
1756381829.424332, lauv-fridtjof, 71, 12.316182
1756381829.482636, lauv-fridtjof, 71, 12.316182
1756381829.540983, lauv-fridtjof, 71, 12.326131
1756381829.591357, lauv-fridtjof, 71, 12.336079
1756381829.649409, lauv-fridtjof, 71, 12.336079
1756381829.707647, lauv-fridtjof, 71, 12.346027
1756381829.766068, lauv-fridtjof, 71, 12.355976
1756381829.815986, lauv-fridtjof, 71, 12.355976
1756381829.874389, lauv-fridtjof, 71, 12.355976
1756381829.932808, lauv-fridtjof, 71, 12.355976
1756381829.991102, lauv-fridtjof, 71, 12.365925
1756381830.041087, lauv-fridtjof, 71, 12.375873
1756381830.099352, lauv-fridtjof, 71, 12.375873
1756381830.157654, lauv-fridtjof, 71, 12.375873
1756381830.216000, lauv-fridtjof, 71, 12.385821
1756381830.266102, lauv-fridtjof, 71, 12.385821
1756381830.324350, lauv-fridtjof, 71, 12.385821
1756381830.382661, lauv-fridtjof, 71, 12.405718
1756381830.441097, lauv-fridtjof, 71, 12.405718
1756381830.491159, lauv-fridtjof, 71, 12.405718
1756381830.549434, lauv-fridtjof, 71, 12.405718
1756381830.607800, lauv-fridtjof, 71, 12.415667
1756381830.668955, lauv-fridtjof, 71, 12.425615
1756381830.716001, lauv-fridtjof, 71, 12.425615
1756381830.774355, lauv-fridtjof, 71, 12.425615
1756381830.832877, lauv-fridtjof, 71, 12.425615
1756381830.891168, lauv-fridtjof, 71, 12.445512
1756381830.940979, lauv-fridtjof, 71, 12.445512
1756381830.999458, lauv-fridtjof, 71, 12.455461
1756381831.057775, lauv-fridtjof, 71, 12.455461
1756381831.118060, lauv-fridtjof, 71, 12.465409
1756381831.166919, lauv-fridtjof, 71, 12.465409
1756381831.224353, lauv-fridtjof, 71, 12.475357
1756381831.282660, lauv-fridtjof, 71, 12.475357
1756381831.340983, lauv-fridtjof, 71, 12.485306
1756381831.391164, lauv-fridtjof, 71, 12.495255
1756381831.449428, lauv-fridtjof, 71, 12.495255
1756381831.507661, lauv-fridtjof, 71, 12.505202
1756381831.567291, lauv-fridtjof, 71, 12.515151
1756381831.618072, lauv-fridtjof, 71, 12.525100
1756381831.674478, lauv-fridtjof, 71, 12.525100
1756381831.732748, lauv-fridtjof, 71, 12.525100
1756381831.791173, lauv-fridtjof, 71, 12.525100
1756381831.841101, lauv-fridtjof, 71, 12.535048
1756381831.899348, lauv-fridtjof, 71, 12.544996
1756381831.957752, lauv-fridtjof, 71, 12.544996
1756381832.015973, lauv-fridtjof, 71, 12.554945
1756381832.067159, lauv-fridtjof, 71, 12.554945
1756381832.124684, lauv-fridtjof, 71, 12.574841
1756381832.182662, lauv-fridtjof, 71, 12.574841
1756381832.241031, lauv-fridtjof, 71, 12.584790
1756381832.291164, lauv-fridtjof, 71, 12.584790
1756381832.349395, lauv-fridtjof, 71, 12.584790
1756381832.407689, lauv-fridtjof, 71, 12.594739
1756381832.466062, lauv-fridtjof, 71, 12.604688
1756381832.516388, lauv-fridtjof, 71, 12.604688
1756381832.574913, lauv-fridtjof, 71, 12.614635
1756381832.632848, lauv-fridtjof, 71, 12.624584
1756381832.691157, lauv-fridtjof, 71, 12.624584
1756381832.741000, lauv-fridtjof, 71, 12.624584
1756381832.799345, lauv-fridtjof, 71, 12.634533
1756381832.857752, lauv-fridtjof, 71, 12.644481
1756381832.916079, lauv-fridtjof, 71, 12.644481
1756381832.966064, lauv-fridtjof, 71, 12.644481
1756381833.024363, lauv-fridtjof, 71, 12.654429
1756381833.082673, lauv-fridtjof, 71, 12.664378
1756381833.141365, lauv-fridtjof, 71, 12.664378
1756381833.191417, lauv-fridtjof, 71, 12.664378
1756381833.249929, lauv-fridtjof, 71, 12.674326
1756381833.307725, lauv-fridtjof, 71, 12.674326
1756381833.366082, lauv-fridtjof, 71, 12.684275
1756381833.416018, lauv-fridtjof, 71, 12.694223
1756381833.474528, lauv-fridtjof, 71, 12.694223
1756381833.532748, lauv-fridtjof, 71, 12.704172
1756381833.591365, lauv-fridtjof, 71, 12.704172
1756381833.641141, lauv-fridtjof, 71, 12.704172
1756381833.699333, lauv-fridtjof, 71, 12.714120
1756381833.757700, lauv-fridtjof, 71, 12.724069
1756381833.815982, lauv-fridtjof, 71, 12.724069
1756381833.866704, lauv-fridtjof, 71, 12.734017
1756381833.924358, lauv-fridtjof, 71, 12.734017
1756381833.982752, lauv-fridtjof, 71, 12.743965
1756381834.041070, lauv-fridtjof, 71, 12.743965
1756381834.092370, lauv-fridtjof, 71, 12.753914
1756381834.149425, lauv-fridtjof, 71, 12.753914
1756381834.207804, lauv-fridtjof, 71, 12.773811
1756381834.267924, lauv-fridtjof, 71, 12.763863
1756381834.315984, lauv-fridtjof, 71, 12.773811
1756381834.374459, lauv-fridtjof, 71, 12.773811
1756381834.432853, lauv-fridtjof, 71, 12.793708
1756381834.491179, lauv-fridtjof, 71, 12.793708
1756381834.540976, lauv-fridtjof, 71, 12.803657
1756381834.599388, lauv-fridtjof, 71, 12.803657
1756381834.657744, lauv-fridtjof, 71, 12.813604
1756381834.715986, lauv-fridtjof, 71, 12.823553
1756381834.766134, lauv-fridtjof, 71, 12.833502
1756381834.824360, lauv-fridtjof, 71, 12.843450
1756381834.882671, lauv-fridtjof, 71, 12.843450
1756381834.941916, lauv-fridtjof, 71, 12.853398
1756381834.991042, lauv-fridtjof, 71, 12.853398
1756381835.049441, lauv-fridtjof, 71, 12.873296
1756381835.107718, lauv-fridtjof, 71, 12.883244
1756381835.167456, lauv-fridtjof, 71, 12.893192
1756381835.216025, lauv-fridtjof, 71, 12.893192
1756381835.274369, lauv-fridtjof, 71, 12.903141
1756381835.332770, lauv-fridtjof, 71, 12.913089
1756381835.391393, lauv-fridtjof, 71, 12.923038
1756381835.441103, lauv-fridtjof, 71, 12.923038
1756381835.499352, lauv-fridtjof, 71, 12.932986
1756381835.557951, lauv-fridtjof, 71, 12.942935
1756381835.618111, lauv-fridtjof, 71, 12.952883
1756381835.668799, lauv-fridtjof, 71, 12.962831
1756381835.724388, lauv-fridtjof, 71, 12.962831
1756381835.782696, lauv-fridtjof, 71, 12.972780
1756381835.841120, lauv-fridtjof, 71, 12.982728
1756381835.891164, lauv-fridtjof, 71, 12.992677
1756381835.949428, lauv-fridtjof, 71, 12.992677
1756381836.007665, lauv-fridtjof, 71, 13.002625
1756381836.066134, lauv-fridtjof, 71, 13.012574
1756381836.116986, lauv-fridtjof, 71, 13.022522
1756381836.174425, lauv-fridtjof, 71, 13.022522
1756381836.232832, lauv-fridtjof, 71, 13.022522
1756381836.291141, lauv-fridtjof, 71, 13.032471
1756381836.341014, lauv-fridtjof, 71, 13.042419
1756381836.399343, lauv-fridtjof, 71, 13.042419
1756381836.457739, lauv-fridtjof, 71, 13.042419
1756381836.515986, lauv-fridtjof, 71, 13.052367
1756381836.567605, lauv-fridtjof, 71, 13.052367
1756381836.624383, lauv-fridtjof, 71, 13.052367
1756381836.682680, lauv-fridtjof, 71, 13.062316
1756381836.741007, lauv-fridtjof, 71, 13.072265
1756381836.791279, lauv-fridtjof, 71, 13.082212
1756381836.849427, lauv-fridtjof, 71, 13.082212
1756381836.907679, lauv-fridtjof, 71, 13.082212
1756381836.966105, lauv-fridtjof, 71, 13.092161
1756381837.016008, lauv-fridtjof, 71, 13.092161
1756381837.074744, lauv-fridtjof, 71, 13.092161
1756381837.132894, lauv-fridtjof, 71, 13.092161
1756381837.191128, lauv-fridtjof, 71, 13.092161
1756381837.241077, lauv-fridtjof, 71, 13.102110
1756381837.299357, lauv-fridtjof, 71, 13.102110
1756381837.357752, lauv-fridtjof, 71, 13.112059
1756381837.416147, lauv-fridtjof, 71, 13.112059
1756381837.466969, lauv-fridtjof, 71, 13.112059
1756381837.524397, lauv-fridtjof, 71, 13.112059
1756381837.583291, lauv-fridtjof, 71, 13.122006
1756381837.641036, lauv-fridtjof, 71, 13.122006
1756381837.691288, lauv-fridtjof, 71, 13.131955
1756381837.749409, lauv-fridtjof, 71, 13.131955
1756381837.807677, lauv-fridtjof, 71, 13.131955
1756381837.866660, lauv-fridtjof, 71, 13.141904
1756381837.915995, lauv-fridtjof, 71, 13.141904
1756381837.974595, lauv-fridtjof, 71, 13.151852
1756381838.032827, lauv-fridtjof, 71, 13.151852
1756381838.091214, lauv-fridtjof, 71, 13.161800
1756381838.141030, lauv-fridtjof, 71, 13.171749
1756381838.199355, lauv-fridtjof, 71, 13.171749
1756381838.257760, lauv-fridtjof, 71, 13.181698
1756381838.315989, lauv-fridtjof, 71, 13.191646
1756381838.366041, lauv-fridtjof, 71, 13.201594
1756381838.424409, lauv-fridtjof, 71, 13.201594
1756381838.482778, lauv-fridtjof, 71, 13.221491
1756381838.540983, lauv-fridtjof, 71, 13.221491
1756381838.591341, lauv-fridtjof, 71, 13.221491
1756381838.649718, lauv-fridtjof, 71, 13.241388
1756381838.707724, lauv-fridtjof, 71, 13.241388
1756381838.766071, lauv-fridtjof, 71, 13.251336
1756381838.816028, lauv-fridtjof, 71, 13.251336
1756381838.874512, lauv-fridtjof, 71, 13.271234
1756381838.932770, lauv-fridtjof, 71, 13.281182
1756381838.991472, lauv-fridtjof, 71, 13.281182
1756381839.041101, lauv-fridtjof, 71, 13.291130
1756381839.099416, lauv-fridtjof, 71, 13.301079
1756381839.157790, lauv-fridtjof, 71, 13.301079
1756381839.215998, lauv-fridtjof, 71, 13.311028
1756381839.266147, lauv-fridtjof, 71, 13.311028
1756381839.324402, lauv-fridtjof, 71, 13.320975
1756381839.382709, lauv-fridtjof, 71, 13.330924
1756381839.441114, lauv-fridtjof, 71, 13.330924
1756381839.493073, lauv-fridtjof, 71, 13.330924
1756381839.549400, lauv-fridtjof, 71, 13.350821
1756381839.607681, lauv-fridtjof, 71, 13.350821
1756381839.668126, lauv-fridtjof, 71, 13.360769
1756381839.716165, lauv-fridtjof, 71, 13.370718
1756381839.774443, lauv-fridtjof, 71, 13.370718
1756381839.832829, lauv-fridtjof, 71, 13.370718
1756381839.891126, lauv-fridtjof, 71, 13.370718
1756381839.941004, lauv-fridtjof, 71, 13.380667
1756381839.999507, lauv-fridtjof, 71, 13.390615
1756381840.057765, lauv-fridtjof, 71, 13.390615
1756381840.116492, lauv-fridtjof, 71, 13.390615
1756381840.167320, lauv-fridtjof, 71, 13.400563
1756381840.224386, lauv-fridtjof, 71, 13.410512
1756381840.282695, lauv-fridtjof, 71, 13.420460
1756381840.341001, lauv-fridtjof, 71, 13.430408
1756381840.391555, lauv-fridtjof, 71, 13.430408
1756381840.449454, lauv-fridtjof, 71, 13.430408
1756381840.507722, lauv-fridtjof, 71, 13.440357
1756381840.567446, lauv-fridtjof, 71, 13.440357
1756381840.616470, lauv-fridtjof, 71, 13.440357
1756381840.674616, lauv-fridtjof, 71, 13.450306
1756381840.732815, lauv-fridtjof, 71, 13.450306
1756381840.793124, lauv-fridtjof, 71, 13.460254
1756381840.841090, lauv-fridtjof, 71, 13.460254
1756381840.899397, lauv-fridtjof, 71, 13.470202
1756381840.957721, lauv-fridtjof, 71, 13.480151
1756381841.016014, lauv-fridtjof, 71, 13.480151
1756381841.066179, lauv-fridtjof, 71, 13.490099
1756381841.124398, lauv-fridtjof, 71, 13.490099
1756381841.182702, lauv-fridtjof, 71, 13.500048
1756381841.241094, lauv-fridtjof, 71, 13.509996
1756381841.291355, lauv-fridtjof, 71, 13.500048
1756381841.349437, lauv-fridtjof, 71, 13.519945
1756381841.407686, lauv-fridtjof, 71, 13.529893
1756381841.466647, lauv-fridtjof, 71, 13.529893
1756381841.515997, lauv-fridtjof, 71, 13.529893
