timestamp (seconds since 01/01/1970), system, entity , validity (bitfield), x (m/s), y (m/s), z (m/s)
1756381338.112395, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0763092, -0.11825591, -0.10791738
1756381338.239320, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.12545609, -0.06353769, -0.11328305
1756381338.363375, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.06762469, -0.13390666, -0.10964854
1756381338.488360, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.04657662, -0.10537297, -0.12539734
1756381338.614094, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02412772, -0.13468596, -0.10476662
1756381338.738241, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.03466821, -0.13081434, -0.11261063
1756381338.869785, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01597273, -0.12925789, -0.11871113
1756381338.993089, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01152802, -0.0923574, -0.12247432
1756381339.122558, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.063393, -0.09896985, -0.11843999
1756381339.251073, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00419557, -0.14566688, -0.11999002
1756381339.379263, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00805426, -0.14066321, -0.11226082
1756381339.505442, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01334178, -0.12848778, -0.10258868
1756381339.631237, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01967263, -0.11162238, -0.09959134
1756381339.757067, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99504149, -0.11481676, -0.10332955
1756381339.884051, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01185203, -0.07861555, -0.10039096
1756381340.011401, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01828182, -0.10706264, -0.11228947
1756381340.134047, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.04290366, -0.13846475, -0.09892298
1756381340.257548, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.03685629, -0.05649179, -0.08955052
1756381340.387619, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0229516, -0.04549158, -0.0873618
1756381340.516290, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.07629752, -0.08095849, -0.10001421
1756381340.644136, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.11754405, -0.06441498, -0.09717461
1756381340.772951, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.17082334, -0.08592469, -0.10337602
1756381340.901057, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.19059896, -0.02725333, -0.10139315
1756381341.025882, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02874541, -0.04993296, -0.10358464
1756381341.152495, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.05943441, 0.0060432, -0.1015255
1756381341.279544, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.05270445, -0.00129789, -0.12285806
1756381341.406747, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15596855, 0.0447371, -0.11917335
1756381341.532271, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15397751, 0.03658438, -0.10746077
1756381341.661003, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.86285061, -0.26716956, -0.18686521
1756381341.785380, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.11874509, -0.0227465, -0.1134783
1756381341.913162, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.12975025, -0.05545232, -0.11404539
1756381342.037602, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.12469602, -0.0166685, -0.11341405
1756381342.162031, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.13708687, 0.0157786, -0.13055104
1756381342.290875, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.08489656, -0.04126817, -0.12218349
1756381342.419120, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.09808338, -0.04071131, -0.11379965
1756381342.545098, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.09522748, -0.04655287, -0.11995429
1756381342.668794, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.07983732, -0.04105872, -0.12321509
1756381342.796257, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0458138, -0.0235523, -0.11164083
1756381342.924387, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.05199337, -0.05488318, -0.10904661
1756381343.051485, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.06759262, -0.04212397, -0.1107452
1756381343.176807, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.07526505, -0.00316831, -0.11325561
1756381343.303083, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.05599666, -0.004830, -0.11788236
1756381343.431945, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.03514552, -0.01726884, -0.11500775
1756381343.558420, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.06266105, -0.02331647, -0.12202677
1756381343.682819, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0267812, -0.05155241, -0.11133102
1756381343.807252, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.06873548, -0.03285718, -0.12530437
1756381343.937279, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.1179688, -0.00200212, -0.10395471
1756381344.067392, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.05438447, -0.00257882, -0.10169266
1756381344.192534, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15016496, 0.00247547, -0.11187558
1756381344.320444, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.10100257, 0.02132592, -0.11617984
1756381344.451467, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.06260037, 0.09368867, -0.13832334
1756381344.578547, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.17884922, 0.04211533, -0.14605671
1756381344.706541, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24378002, -0.00567278, -0.17759097
1756381344.837242, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.19104147, 0.061519, -0.14985597
1756381344.961873, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.14246988, -0.01903585, -0.13313337
1756381345.089059, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.21961379, 0.0352743, -0.12753624
1756381345.216787, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.30177987, 0.19020736, -0.11914665
1756381345.340674, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.08646369, -0.01267484, -0.13300902
1756381345.462361, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.13218307, 0.00138265, -0.08050977
1756381345.591900, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.12916696, 0.0330281, -0.11211055
1756381345.711409, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.10835278, -0.02058315, -0.10714154
1756381345.841638, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.13191354, 0.02430511, -0.12633669
1756381345.967894, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.06768227, -0.01130733, -0.11438752
1756381346.092233, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.09968233, 0.03699973, -0.11507764
1756381346.220586, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.10253191, 0.02526519, -0.12016957
1756381346.349330, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.114398, -0.03639939, -0.12525994
1756381346.472107, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.11668098, -0.04275605, -0.10756479
1756381346.598842, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.1382072, -0.01438516, -0.12055047
1756381346.727723, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.10851264, -0.0096913, -0.1131551
1756381346.855611, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.07797587, 0.00449061, -0.1074595
1756381346.980570, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.1048913, 0.05503699, -0.10885221
1756381347.104876, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.09346902, 0.0467014, -0.11663054
1756381347.234925, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.08335292, 0.07884938, -0.11599945
1756381347.360373, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.09244597, 0.10372046, -0.11954647
1756381347.486175, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.13639426, 0.03123817, -0.14535743
1756381347.619634, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.16565681, 0.05933714, -0.1298833
1756381347.742995, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.12193429, 0.00107875, -0.12032361
1756381347.868877, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15192628, 0.04282385, -0.13171935
1756381347.996393, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.12877417, 0.02906871, -0.1337674
1756381348.122146, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.21245551, 0.02643499, -0.15404698
1756381348.251513, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15490949, 0.02775905, -0.13148749
1756381348.376688, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.14149296, 0.01259407, -0.12463139
1756381348.502694, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.19048595, 0.06292686, -0.14374617
1756381348.629569, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.16901088, -0.01574188, -0.15098116
1756381348.756688, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.20158696, 0.04078481, -0.13195711
1756381348.883710, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15170062, -0.00714421, -0.14366457
1756381349.011179, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15206945, -0.00470066, -0.1434164
1756381349.136362, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.13589001, -0.00241038, -0.13599747
1756381349.264161, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15586877, 0.01156473, -0.14428112
1756381349.387768, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15284336, 0.01574072, -0.13549742
1756381349.518421, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.12471569, 0.00906709, -0.12836355
1756381349.640056, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.1324445, 0.02088082, -0.11852419
1756381349.767884, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.11537838, 0.0145283, -0.13210076
1756381349.895277, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15082395, -0.02193063, -0.11716847
1756381350.021377, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.17597997, -0.01819396, -0.11443007
1756381350.149852, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.13678348, -0.0290305, -0.11921901
1756381350.274624, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.13540876, -0.03850654, -0.09327926
1756381350.400617, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.15013146, -0.0841164, -0.11096078
1756381350.526508, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.14796424, -0.07620394, -0.10648204
1756381350.657341, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.17240274, -0.06172672, -0.09959152
1756381350.783664, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.20642519, -0.04303831, -0.1071673
1756381350.909438, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22119188, 0.00584388, -0.11080589
1756381351.037034, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.20834672, -0.02107921, -0.11375188
1756381351.161690, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.1996882, 0.02964318, -0.10757789
1756381351.288829, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2065264, -0.02094105, -0.10581829
1756381351.417745, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.19960451, -0.04078409, -0.1034805
1756381351.542255, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.19384074, -0.03763276, -0.11829916
1756381351.669784, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22401929, -0.05291003, -0.10358879
1756381351.800241, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.239712, -0.0752151, -0.11214156
1756381351.920788, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.20016372, -0.04747105, -0.11168505
1756381352.051946, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.19651699, -0.0075995, -0.12562433
1756381352.179906, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22189009, -0.05201307, -0.11312403
1756381352.300738, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24826384, -0.03877231, -0.12318699
1756381352.430973, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22874141, -0.05817074, -0.11837472
1756381352.559589, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25410223, -0.02649894, -0.14054841
1756381352.684695, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23678136, -0.05756158, -0.12578484
1756381352.810491, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23136294, -0.02707127, -0.11245903
1756381352.938420, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22842801, -0.03183946, -0.11640731
1756381353.063634, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23985875, -0.0217163, -0.09605884
1756381353.191870, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24277711, -0.02974361, -0.10305594
1756381353.321065, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2237705, -0.03643578, -0.10258356
1756381353.445431, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23991609, -0.01580352, -0.09957319
1756381353.570701, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24170303, 0.01896676, -0.09870525
1756381353.700569, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.26064062, -0.02926561, -0.10707974
1756381353.825367, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.26883817, -0.00895298, -0.10140305
1756381353.951661, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.26268828, -0.00298604, -0.10404117
1756381354.082350, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25190353, 0.01848912, -0.11175282
1756381354.204465, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.26169205, 0.06807017, -0.11402828
1756381354.332397, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24807215, 0.02823716, -0.10868053
1756381354.460371, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25507069, 0.08130366, -0.0970514
1756381354.586345, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27521467, 0.09245989, -0.09365692
1756381354.713042, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25277352, 0.04462451, -0.10383826
1756381354.837963, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2584734, 0.03122154, -0.11122413
1756381354.964153, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.29844546, 0.07193482, -0.11060629
1756381355.096704, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27535498, 0.0948818, -0.11096181
1756381355.220421, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24689424, 0.05852085, -0.11003995
1756381355.349116, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24424314, 0.06436121, -0.12238612
1756381355.473788, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.21475363, 0.05420917, -0.1026243
1756381355.599065, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.18455935, 0.06291834, -0.1024797
1756381355.726745, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22081351, 0.02865341, -0.09614358
1756381355.854817, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24205995, 0.07500434, -0.0900743
1756381355.979925, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24464965, -0.00056341, -0.0873584
1756381356.108486, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22516656, 0.01083076, -0.09380049
1756381356.237003, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22574615, -0.00829571, -0.0808418
1756381356.359460, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23668718, -0.01363605, -0.08791735
1756381356.485296, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.20880318, -0.01001638, -0.08704897
1756381356.614167, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27433503, 0.05009383, -0.0857594
1756381356.739992, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23164153, 0.04709256, -0.0931589
1756381356.871489, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22467554, 0.08937559, -0.09844024
1756381356.989396, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22291625, 0.05823919, -0.09874693
1756381357.121325, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2467165, 0.05796376, -0.09894265
1756381357.247576, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23254085, 0.07321319, -0.09059817
1756381357.374903, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22467303, 0.07886055, -0.09929767
1756381357.499509, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23180676, 0.00696412, -0.10547372
1756381357.626833, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22908592, 0.02533939, -0.09132523
1756381357.755068, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.21819937, 0.02848801, -0.10773969
1756381357.876712, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24280155, -0.00961933, -0.0946712
1756381358.008497, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.19889832, 0.02134773, -0.10637403
1756381358.135801, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23942626, -0.03924754, -0.08342411
1756381358.262020, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2231096, -0.04239017, -0.10075756
1756381358.389381, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25299644, -0.03131506, -0.09348419
1756381358.510669, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23697543, -0.0290716, -0.07730681
1756381358.642289, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25446343, -0.04281241, -0.07215922
1756381358.767578, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25123286, -0.03973588, -0.06350574
1756381358.895714, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24664187, -0.03525299, -0.07767083
1756381359.021113, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27361107, -0.04668656, -0.07453504
1756381359.151112, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.23482537, -0.07480669, -0.07573511
1756381359.274855, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22779226, -0.05994263, -0.06425182
1756381359.402252, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24358606, -0.07388768, -0.07709659
1756381359.529130, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24951243, -0.03109792, -0.07597225
1756381359.656226, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25328422, -0.11739749, -0.08890528
1756381359.782472, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27940583, -0.05349448, -0.08905889
1756381359.906895, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.33783913, -0.04857314, -0.08413706
1756381360.036108, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2817142, -0.09219587, -0.09803453
1756381360.162370, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28217196, -0.10405087, -0.10479996
1756381360.290741, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28514028, -0.11085945, -0.10590526
1756381360.419175, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.30195129, -0.04826766, -0.10392658
1756381360.543503, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27190399, 0.0017736, -0.09116721
1756381360.667824, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.30444503, -0.0260725, -0.09885393
1756381360.798373, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28743136, 0.02477804, -0.09797365
1756381360.923810, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27510273, 0.01691601, -0.08391967
1756381361.053281, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.26629043, 0.01495773, -0.09930126
1756381361.175887, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22950363, 0.02970511, -0.09480753
1756381361.304286, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25857794, 0.00075054, -0.07662036
1756381361.431164, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.26314521, 0.00715929, -0.09095154
1756381361.559603, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.30356908, -0.00974762, -0.08762527
1756381361.682935, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.29005444, 0.01893255, -0.09519579
1756381361.813234, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27662897, 0.02344203, -0.09747826
1756381361.935905, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28238988, 0.01411062, -0.09073792
1756381362.064300, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2834841, 0.02764744, -0.1037292
1756381362.193489, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.33381402, 0.02690578, -0.1111877
1756381362.320451, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.30826879, 0.04859516, -0.10165025
1756381362.446169, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28344798, 0.0634197, -0.0903474
1756381362.575044, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.34676409, 0.02167034, -0.09101514
1756381362.698844, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28958833, 0.00845951, -0.11229829
1756381362.825763, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.30632937, 0.05933878, -0.09770569
1756381362.958145, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.32014787, 0.08760047, -0.0933217
1756381363.081661, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.31140447, 0.05020234, -0.09150426
1756381363.206092, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2364012, 0.06945625, -0.09375789
1756381363.336440, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.3099457, 0.10744306, -0.10458225
1756381363.458754, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27834272, 0.03120315, -0.10127524
1756381363.585309, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.31347585, 0.04697493, -0.10306966
1756381363.713343, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.29215455, 0.08622816, -0.10554361
1756381363.842025, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.33005202, 0.11720559, -0.10525168
1756381363.967114, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.31982327, 0.03876969, -0.10023458
1756381364.094311, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.286201, 0.05939281, -0.10533432
1756381364.219796, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28952098, 0.13763678, -0.10295852
1756381364.346422, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.33413911, 0.07404974, -0.08809418
1756381364.474631, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2669462, 0.08570305, -0.09604401
1756381364.602224, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.26477098, 0.08377016, -0.10452449
1756381364.724395, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25021958, 0.10139388, -0.09919584
1756381364.852574, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.26324356, 0.09920183, -0.09272465
1756381364.978916, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.32477856, 0.07976949, -0.09820388
1756381365.107897, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28353298, 0.07994148, -0.10662652
1756381365.235884, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28884339, 0.09759697, -0.1081143
1756381365.360132, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2789104, 0.09624663, -0.09341158
1756381365.486564, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.27424765, 0.09149611, -0.08392552
1756381365.613750, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.24571848, 0.09226739, -0.10801792
1756381365.743324, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.22812688, 0.09961036, -0.09341459
1756381365.868997, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.2620666, 0.1176303, -0.09001487
1756381365.990819, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.26289463, 0.10926837, -0.08908734
1756381366.123342, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25527537, 0.0660702, -0.09146526
1756381366.248377, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.28610873, 0.14201239, -0.11209993
1756381366.377053, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.25772834, 0.09644786, -0.10002356
1756381366.503535, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.249933, 0.13312298, -0.10698697
