timestamp (seconds since 01/01/1970), system, entity , validity (bitfield), x (m/s), y (m/s), z (m/s)
1756381397.183092, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99186039, -0.15266171, -0.04738636
1756381397.310661, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99317431, -0.15021604, -0.04542233
1756381397.434373, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99663007, -0.1471204, -0.0420022
1756381397.563064, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9939779, -0.14772409, -0.04230694
1756381397.688280, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00916672, -0.14983964, -0.05023784
1756381397.819707, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01142812, -0.14125943, -0.05020317
1756381397.943844, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01134706, -0.14625803, -0.04966866
1756381398.068522, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01135969, -0.15455288, -0.04935709
1756381398.195532, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01464272, -0.15144818, -0.04952266
1756381398.324106, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02114975, -0.14277738, -0.05161069
1756381398.449442, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01322472, -0.13530116, -0.05212071
1756381398.577414, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00438011, -0.13316111, -0.05750581
1756381398.700712, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01449895, -0.12697753, -0.05728535
1756381398.829937, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00946641, -0.13736078, -0.05761328
1756381398.959272, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01591706, -0.12689459, -0.0590333
1756381399.088223, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0140934, -0.13617842, -0.05832131
1756381399.209436, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01439929, -0.11475345, -0.05731129
1756381399.337630, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01429641, -0.12314884, -0.05705272
1756381399.461654, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0210886, -0.13316587, -0.05790667
1756381399.590578, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0215863, -0.12131499, -0.06226217
1756381399.722425, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02565539, -0.12193114, -0.06259425
1756381399.848498, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01227093, -0.13659966, -0.06097816
1756381399.971375, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02453327, -0.1254807, -0.06090787
1756381400.098954, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01361513, -0.13571881, -0.06251137
1756381400.225360, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0136857, -0.12765248, -0.06377991
1756381400.352639, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01631665, -0.1276266, -0.06377891
1756381400.479260, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02346575, -0.13110012, -0.06797209
1756381400.608036, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0274663, -0.1293675, -0.06891896
1756381400.732413, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01900649, -0.12396792, -0.06922772
1756381400.857711, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02097249, -0.12197067, -0.0710923
1756381400.987797, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02234662, -0.11258964, -0.07161187
1756381401.111052, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01566911, -0.12217489, -0.07329034
1756381401.238519, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02144575, -0.11296387, -0.06730171
1756381401.365692, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01651418, -0.1192877, -0.07052858
1756381401.492780, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01949584, -0.10169092, -0.07072805
1756381401.618776, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02017534, -0.11158998, -0.06853033
1756381401.748611, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02430987, -0.11279038, -0.07031508
1756381401.870632, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01230991, -0.11057904, -0.06983376
1756381402.002219, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02146685, -0.10666846, -0.0762766
1756381402.126695, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02380919, -0.11646931, -0.07187361
1756381402.251700, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02182364, -0.1199442, -0.07599498
1756381402.381734, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00933492, -0.12193355, -0.07643418
1756381402.507692, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00473142, -0.11051276, -0.07919191
1756381402.634286, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02355969, -0.11586654, -0.07689661
1756381402.760493, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00648522, -0.11938471, -0.07911265
1756381402.889695, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01404762, -0.11636476, -0.0813787
1756381403.017073, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00098348, -0.12187214, -0.08293858
1756381403.140811, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01435125, -0.1166202, -0.07935025
1756381403.267630, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00823116, -0.11113754, -0.08381703
1756381403.393132, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01322436, -0.11599952, -0.08039285
1756381403.519851, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00309896, -0.11248846, -0.07412975
1756381403.647583, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0039041, -0.11253114, -0.07163021
1756381403.774157, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00836468, -0.11962351, -0.0733249
1756381403.900548, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0070399, -0.11383121, -0.07393735
1756381404.027733, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00943637, -0.10418914, -0.07227038
1756381404.155799, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00541568, -0.10086004, -0.07662215
1756381404.280629, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00667048, -0.11107066, -0.07407354
1756381404.411046, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00053287, -0.11409712, -0.07533672
1756381404.536901, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01404405, -0.1081768, -0.07452962
1756381404.664171, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01336551, -0.11314322, -0.07414913
1756381404.790573, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0074507, -0.11420114, -0.07386999
1756381404.914484, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00727606, -0.10863246, -0.0715239
1756381405.044640, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00430739, -0.11454666, -0.0744223
1756381405.169378, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00152969, -0.12494199, -0.0699802
1756381405.298688, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99942231, -0.12134025, -0.0687377
1756381405.425998, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00036108, -0.11894183, -0.07384931
1756381405.554133, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0063405, -0.12388442, -0.07356451
1756381405.677884, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00265026, -0.13021408, -0.0728644
1756381405.799913, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99724758, -0.12891753, -0.0737733
1756381405.932788, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99303293, -0.12685548, -0.07557768
1756381406.054935, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00475574, -0.13492578, -0.07725092
1756381406.185995, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99957085, -0.12988484, -0.07711595
1756381406.308745, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00549054, -0.12310477, -0.07765973
1756381406.435734, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01199341, -0.13192502, -0.07394012
1756381406.564258, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0033133, -0.13063765, -0.07324413
1756381406.693984, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00172591, -0.13485262, -0.07383588
1756381406.818475, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00262487, -0.13215065, -0.07421646
1756381406.947696, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9970485, -0.13140269, -0.07588432
1756381407.072432, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00288606, -0.12816718, -0.07826212
1756381407.195782, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00306165, -0.13365041, -0.08004631
1756381407.326141, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.995929, -0.1334572, -0.07956211
1756381407.453748, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00943971, -0.13059391, -0.08028163
1756381407.579229, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00721359, -0.1315508, -0.07813442
1756381407.703479, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00157118, -0.13009621, -0.08206319
1756381407.834052, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00970185, -0.12959112, -0.07901323
1756381407.955689, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01574838, -0.13395205, -0.08261411
1756381408.085317, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01212442, -0.14078882, -0.08502954
1756381408.211953, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01787794, -0.13814133, -0.0832845
1756381408.340459, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0092926, -0.13075686, -0.08378305
1756381408.466389, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01359725, -0.14220527, -0.08697044
1756381408.592314, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00759101, -0.13451287, -0.08302873
1756381408.716936, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00234985, -0.14134663, -0.0808996
1756381408.848974, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01071572, -0.13388719, -0.07758505
1756381408.974532, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99882412, -0.12712064, -0.07590516
1756381409.100359, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01667058, -0.13464843, -0.07515379
1756381409.227037, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01163423, -0.13572682, -0.07724319
1756381409.356071, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00761044, -0.13405357, -0.08188597
1756381409.480623, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01396334, -0.13637009, -0.07960799
1756381409.606283, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01288211, -0.14269041, -0.0820723
1756381409.738399, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00173926, -0.14056756, -0.07949388
1756381409.860650, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02008414, -0.13659543, -0.07610263
1756381409.990547, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01755834, -0.13286854, -0.07806258
1756381410.116892, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01692259, -0.13231498, -0.08085001
1756381410.242872, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0124557, -0.13426866, -0.07762568
1756381410.370399, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0049367, -0.13732381, -0.07789679
1756381410.498048, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01571596, -0.13933085, -0.07916565
1756381410.620798, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01221251, -0.13948542, -0.07826102
1756381410.750642, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00464928, -0.13817464, -0.07730749
1756381410.878074, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01346016, -0.14000633, -0.07434709
1756381411.001110, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02063107, -0.13234636, -0.07814647
1756381411.130170, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.02015531, -0.14246027, -0.07392167
1756381411.255782, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00624371, -0.13955453, -0.07698632
1756381411.380770, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01036251, -0.13443424, -0.07260139
1756381411.510908, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01736832, -0.12464765, -0.07513027
1756381411.635888, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01900315, -0.12319891, -0.07726985
1756381411.761080, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00759172, -0.11648616, -0.07621436
1756381411.891549, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01903307, -0.115435, -0.07389122
1756381412.020854, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01212347, -0.13343634, -0.07431304
1756381412.143340, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01822591, -0.12530097, -0.07167645
1756381412.272157, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01653743, -0.12521249, -0.0691435
1756381412.397697, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01314414, -0.11508553, -0.07003808
1756381412.524571, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00800657, -0.12644501, -0.06735185
1756381412.653330, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01048422, -0.10910104, -0.06474505
1756381412.780135, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01044536, -0.11705546, -0.0657153
1756381412.907957, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00589037, -0.105776, -0.06217793
1756381413.029713, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01367378, -0.10352583, -0.06079758
1756381413.162416, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01688707, -0.09506884, -0.05840774
1756381413.284246, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00723743, -0.10271111, -0.06183522
1756381413.414881, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01778126, -0.1040729, -0.06161227
1756381413.545869, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0120728, -0.10901134, -0.06189488
1756381413.668864, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01548338, -0.1005446, -0.06127008
1756381413.792861, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0163964, -0.09978272, -0.06417099
1756381413.923290, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01136208, -0.0982727, -0.06095802
1756381414.044780, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00936663, -0.10219307, -0.05895284
1756381414.176378, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99894249, -0.10143591, -0.059870
1756381414.303430, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01871634, -0.09477803, -0.06867822
1756381414.429438, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01372385, -0.09143116, -0.07081108
1756381414.555611, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.01156044, -0.10633376, -0.06944295
1756381414.683056, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00895607, -0.10185151, -0.06808668
1756381414.808958, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00627732, -0.1099748, -0.06712776
1756381414.936692, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00259638, -0.11368984, -0.06685638
1756381415.062073, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99373561, -0.10390164, -0.06809878
1756381415.188019, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00081873, -0.12433794, -0.07082821
1756381415.312595, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00107884, -0.11322731, -0.07207716
1756381415.445357, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00056446, -0.11821948, -0.07393033
1756381415.568395, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00520778, -0.1158552, -0.07445952
1756381415.696645, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00220692, -0.12684929, -0.07653801
1756381415.825643, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00003171, -0.11195736, -0.07748233
1756381415.950520, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00574756, -0.10570565, -0.07808675
1756381416.074023, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99537468, -0.121741, -0.07478373
1756381416.203822, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9935326, -0.10498184, -0.07678932
1756381416.329285, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99549234, -0.10516334, -0.07734776
1756381416.455774, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98120809, -0.10733944, -0.07518883
1756381416.585650, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99311107, -0.10714841, -0.07408546
1756381416.710759, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99553144, -0.10400213, -0.07446313
1756381416.838453, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99343491, -0.10625558, -0.07227349
1756381416.964730, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00141418, -0.091976, -0.07615153
1756381417.089247, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99492621, -0.10617028, -0.07361524
1756381417.220290, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99948466, -0.11654024, -0.07365586
1756381417.346315, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0014894, -0.10719523, -0.07403776
1756381417.471298, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9987843, -0.11150399, -0.07413384
1756381417.598784, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00424564, -0.10657018, -0.07561016
1756381417.727444, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00324368, -0.10214365, -0.07466414
1756381417.852153, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00341499, -0.10269272, -0.07415265
1756381417.980305, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99593103, -0.10911681, -0.0807294
1756381418.106889, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00111353, -0.11111952, -0.07919343
1756381418.233217, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99541074, -0.11362302, -0.07865027
1756381418.360618, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99827611, -0.10279238, -0.07941911
1756381418.489100, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99526131, -0.10454655, -0.07777618
1756381418.609546, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9901005, -0.10773611, -0.0778926
1756381418.745004, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99435693, -0.10598868, -0.07689539
1756381418.867975, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99016035, -0.11743295, -0.07747053
1756381418.996774, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99595809, -0.11958787, -0.07567669
1756381419.120037, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99214697, -0.12378588, -0.07926027
1756381419.248329, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99867427, -0.12504026, -0.07722882
1756381419.372262, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99394619, -0.13482918, -0.08174333
1756381419.502247, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99535942, -0.12869322, -0.08098397
1756381419.631322, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98842734, -0.12623551, -0.07866716
1756381419.751645, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99514806, -0.1338243, -0.07964985
1756381419.880040, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98783004, -0.12353553, -0.08006549
1756381420.007147, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9903149, -0.1405347, -0.081863
1756381420.133398, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99126661, -0.13559781, -0.08317042
1756381420.261915, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99126673, -0.12904884, -0.08190565
1756381420.390396, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99451518, -0.13457815, -0.08047016
1756381420.516345, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98221081, -0.12876876, -0.08252148
1756381420.640161, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99246407, -0.12729369, -0.08178028
1756381420.769784, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98883307, -0.13268816, -0.08298793
1756381420.895139, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99338311, -0.13155206, -0.07848171
1756381421.018866, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98836488, -0.12834364, -0.07668139
1756381421.151757, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99251932, -0.1232094, -0.0745118
1756381421.277602, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9833346, -0.1235102, -0.07296129
1756381421.401905, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98835659, -0.12631267, -0.07305144
1756381421.528642, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98585784, -0.11523741, -0.072465
1756381421.654430, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98794556, -0.11860968, -0.07405849
1756381421.782765, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99363089, -0.11190155, -0.07524475
1756381421.910256, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.995000, -0.11479652, -0.07106796
1756381422.038076, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98816782, -0.10486616, -0.07114418
1756381422.162365, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00159442, -0.11257257, -0.07090378
1756381422.291284, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00215328, -0.09969723, -0.0733033
1756381422.414025, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99176311, -0.10898854, -0.06774607
1756381422.543366, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99189949, -0.10904703, -0.06970455
1756381422.673410, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99246645, -0.09897213, -0.07097418
1756381422.800081, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9941268, -0.10782041, -0.06978972
1756381422.924122, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99422121, -0.10804743, -0.07268285
1756381423.051105, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98944116, -0.10000902, -0.07000199
1756381423.177357, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99720567, -0.1013613, -0.07149605
1756381423.303696, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9973343, -0.10194367, -0.07058232
1756381423.431314, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.98953891, -0.10560563, -0.07229314
1756381423.560407, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00472069, -0.10872743, -0.07092202
1756381423.682502, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99505234, -0.12023099, -0.07516282
1756381423.810278, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00432837, -0.1144769, -0.06681007
1756381423.939036, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00676978, -0.11527061, -0.06766923
1756381424.068038, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00486207, -0.11680079, -0.06714875
1756381424.194740, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99820483, -0.13251756, -0.06405346
1756381424.315176, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00013459, -0.14226353, -0.06573302
1756381424.448384, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.0000813, -0.13399519, -0.06833807
1756381424.572982, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.9895829, -0.13165438, -0.06878652
1756381424.699987, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99065745, -0.12989882, -0.07079899
1756381424.826580, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99481243, -0.12729426, -0.07407002
1756381424.949759, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99487853, -0.12578237, -0.07379557
1756381425.078396, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99375176, -0.12166764, -0.07568789
1756381425.205914, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00273967, -0.12120698, -0.07343708
1756381425.334357, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00155556, -0.11797012, -0.07258692
1756381425.459268, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 0.99797589, -0.10502079, -0.07202996
1756381425.587731, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.00190711, -0.11453025, -0.0695577
