timestamp (seconds since 01/01/1970), system, entity , validity (bitfield), type (enumerated), utc_year, utc_month, utc_day, utc_time (s), lat (rad), lon (rad), height (m), satellites, cog (rad), sog (m/s), hdop, vdop, hacc (m), vacc (m)
1756381763.998893, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42561.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16377.000000, 2049.000000
1756381764.999018, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42562.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16411.000000, 2053.000000
1756381765.999160, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42563.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16446.000000, 2058.000000
1756381766.999365, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42564.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16481.000000, 2062.000000
1756381768.002423, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42565.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16516.000000, 2067.000000
1756381768.999663, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42566.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16551.000000, 2071.000000
1756381769.998805, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42567.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16585.000000, 2075.000000
1756381771.004911, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42568.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16620.000000, 2080.000000
1756381771.998075, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42569.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16655.000000, 2084.000000
1756381773.001247, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42570.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16690.000000, 2088.000000
1756381774.006318, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42571.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16725.000000, 2093.000000
1756381775.001475, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42572.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16759.000000, 2097.000000
1756381776.005608, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42573.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16794.000000, 2101.000000
1756381776.995807, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42574.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16829.000000, 2106.000000
1756381778.002902, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42575.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16864.000000, 2110.000000
1756381778.999093, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42576.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16899.000000, 2114.000000
1756381779.999265, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42577.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16933.000000, 2119.000000
1756381780.999397, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42578.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 16968.000000, 2123.000000
1756381781.998690, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42579.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17003.000000, 2127.000000
1756381782.995633, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42580.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17038.000000, 2132.000000
1756381784.002255, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42581.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17073.000000, 2136.000000
1756381784.997928, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42582.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17107.000000, 2140.000000
1756381785.998075, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42583.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17142.000000, 2145.000000
1756381786.998302, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42584.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17177.000000, 2149.000000
1756381787.998602, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42585.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17212.000000, 2153.000000
1756381788.996550, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42586.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17247.000000, 2158.000000
1756381790.004659, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42587.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17281.000000, 2162.000000
1756381791.005823, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42588.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17316.000000, 2166.000000
1756381791.996979, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42589.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17351.000000, 2171.000000
1756381792.997123, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42590.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17386.000000, 2175.000000
1756381794.002320, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42591.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17421.000000, 2179.000000
1756381794.997403, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42592.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17455.000000, 2184.000000
1756381796.005532, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42593.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17490.000000, 2188.000000
1756381797.005794, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42594.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17525.000000, 2192.000000
1756381797.998901, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42595.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17560.000000, 2197.000000
1756381798.999041, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42596.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17595.000000, 2201.000000
1756381800.003224, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42597.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17629.000000, 2205.000000
1756381801.002294, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42598.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17664.000000, 2210.000000
1756381802.002449, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42599.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17699.000000, 2214.000000
1756381803.005572, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42600.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17734.000000, 2218.000000
1756381804.005750, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42601.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17769.000000, 2223.000000
1756381805.005011, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42602.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17803.000000, 2227.000000
1756381806.006021, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42603.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17838.000000, 2231.000000
1756381807.002219, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42604.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17873.000000, 2236.000000
1756381808.004346, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42605.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17908.000000, 2240.000000
1756381808.996515, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42606.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17943.000000, 2244.000000
1756381809.999652, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42607.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 17977.000000, 2249.000000
1756381811.001790, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42608.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18012.000000, 2253.000000
1756381812.001941, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42609.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18047.000000, 2257.000000
1756381812.999131, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42610.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18082.000000, 2262.000000
1756381814.005260, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42611.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18117.000000, 2266.000000
1756381814.998414, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42612.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18152.000000, 2270.000000
1756381815.999615, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42613.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18186.000000, 2275.000000
1756381817.001674, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42614.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18221.000000, 2279.000000
1756381818.000875, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42615.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18256.000000, 2283.000000
1756381818.999045, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42616.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18291.000000, 2288.000000
1756381820.002134, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42617.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18326.000000, 2292.000000
1756381820.998305, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42618.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18360.000000, 2297.000000
1756381822.002390, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42619.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18395.000000, 2301.000000
1756381822.999947, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42620.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18430.000000, 2305.000000
1756381824.002437, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42621.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18465.000000, 2310.000000
1756381824.995831, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42622.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18500.000000, 2314.000000
1756381826.001034, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42623.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18534.000000, 2318.000000
1756381827.003267, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42624.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18569.000000, 2323.000000
1756381828.003290, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42625.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18604.000000, 2327.000000
1756381828.997390, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42626.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18639.000000, 2331.000000
1756381830.001712, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42627.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18674.000000, 2336.000000
1756381831.001761, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42628.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18708.000000, 2340.000000
1756381832.002455, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42629.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18743.000000, 2344.000000
1756381833.008079, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42630.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18778.000000, 2349.000000
1756381834.003136, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42631.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18813.000000, 2353.000000
1756381835.002296, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42632.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18848.000000, 2357.000000
1756381836.003442, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42633.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18882.000000, 2362.000000
1756381836.996687, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42634.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18917.000000, 2366.000000
1756381838.005829, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42635.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18952.000000, 2370.000000
1756381838.999886, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42636.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 18987.000000, 2375.000000
1756381840.001793, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42637.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19022.000000, 2379.000000
1756381840.997164, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42638.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19056.000000, 2383.000000
1756381841.999370, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42639.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19091.000000, 2388.000000
1756381842.996525, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42640.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19126.000000, 2392.000000
1756381843.998770, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42641.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19161.000000, 2396.000000
1756381845.001789, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42642.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19196.000000, 2401.000000
1756381846.002909, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42643.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19231.000000, 2405.000000
1756381846.999125, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42644.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19265.000000, 2409.000000
1756381848.003427, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42645.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19300.000000, 2414.000000
1756381849.002058, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42646.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19335.000000, 2418.000000
1756381850.004545, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42647.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19370.000000, 2422.000000
1756381851.002694, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42648.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19405.000000, 2427.000000
1756381852.000881, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 42649.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 19439.000000, 2431.000000
