timestamp (seconds since 01/01/1970), system, entity , utc_time (s), reason (enumerated)
1756382043.005382, lauv-fridtjof, 49, 42840.000000, INVALID
1756382044.003119, lauv-fridtjof, 49, 42841.000000, INVALID
1756382045.000398, lauv-fridtjof, 49, 42842.000000, INVALID
1756382046.003977, lauv-fridtjof, 49, 42843.000000, INVALID
1756382047.004577, lauv-fridtjof, 49, 42844.000000, INVALID
1756382048.006674, lauv-fridtjof, 49, 42845.000000, INVALID
1756382049.001827, lauv-fridtjof, 49, 42846.000000, INVALID
1756382050.005000, lauv-fridtjof, 49, 42847.000000, INVALID
1756382051.006157, lauv-fridtjof, 49, 42848.000000, INVALID
1756382052.012758, lauv-fridtjof, 49, 42849.000000, INVALID
1756382053.002442, lauv-fridtjof, 49, 42850.000000, INVALID
1756382054.004592, lauv-fridtjof, 49, 42851.000000, INVALID
1756382055.004756, lauv-fridtjof, 49, 42852.000000, INVALID
1756382056.008989, lauv-fridtjof, 49, 42853.000000, INVALID
1756382057.001330, lauv-fridtjof, 49, 42854.000000, INVALID
1756382058.009316, lauv-fridtjof, 49, 42855.000000, INVALID
1756382059.004364, lauv-fridtjof, 49, 42856.000000, INVALID
1756382060.008613, lauv-fridtjof, 49, 42857.000000, INVALID
1756382061.004638, lauv-fridtjof, 49, 42858.000000, INVALID
1756382062.007898, lauv-fridtjof, 49, 42859.000000, INVALID
1756382063.001960, lauv-fridtjof, 49, 42860.000000, INVALID
1756382064.006067, lauv-fridtjof, 49, 42861.000000, INVALID
1756382065.005328, lauv-fridtjof, 49, 42862.000000, INVALID
1756382066.005376, lauv-fridtjof, 49, 42863.000000, INVALID
1756382067.005585, lauv-fridtjof, 49, 42864.000000, INVALID
1756382068.007843, lauv-fridtjof, 49, 42865.000000, INVALID
1756382068.999858, lauv-fridtjof, 49, 42866.000000, INVALID
1756382070.011357, lauv-fridtjof, 49, 42867.000000, INVALID
1756382071.005174, lauv-fridtjof, 49, 42868.000000, INVALID
1756382072.005293, lauv-fridtjof, 49, 42869.000000, INVALID
1756382073.005375, lauv-fridtjof, 49, 42870.000000, INVALID
1756382074.012613, lauv-fridtjof, 49, 42871.000000, INVALID
1756382075.011163, lauv-fridtjof, 49, 42872.000000, INVALID
1756382076.003859, lauv-fridtjof, 49, 42873.000000, INVALID
1756382077.002042, lauv-fridtjof, 49, 42874.000000, INVALID
1756382078.005167, lauv-fridtjof, 49, 42875.000000, INVALID
1756382079.002436, lauv-fridtjof, 49, 42876.000000, INVALID
1756382080.009764, lauv-fridtjof, 49, 42877.000000, INVALID
1756382081.004544, lauv-fridtjof, 49, 42878.000000, INVALID
1756382082.010838, lauv-fridtjof, 49, 42879.000000, INVALID
1756382083.013510, lauv-fridtjof, 49, 42880.000000, INVALID
1756382084.005993, lauv-fridtjof, 49, 42881.000000, INVALID
1756382085.007167, lauv-fridtjof, 49, 42882.000000, INVALID
1756382086.010409, lauv-fridtjof, 49, 42883.000000, INVALID
1756382087.010556, lauv-fridtjof, 49, 42884.000000, INVALID
1756382088.006617, lauv-fridtjof, 49, 42885.000000, INVALID
1756382089.000757, lauv-fridtjof, 49, 42886.000000, INVALID
1756382090.008078, lauv-fridtjof, 49, 42887.000000, INVALID
1756382091.013520, lauv-fridtjof, 49, 42888.000000, INVALID
1756382092.008360, lauv-fridtjof, 49, 42889.000000, INVALID
1756382092.998376, lauv-fridtjof, 49, 42890.000000, INVALID
1756382094.008696, lauv-fridtjof, 49, 42891.000000, INVALID
1756382095.006810, lauv-fridtjof, 49, 42892.000000, INVALID
1756382096.010893, lauv-fridtjof, 49, 42893.000000, INVALID
1756382097.012369, lauv-fridtjof, 49, 42894.000000, INVALID
1756382098.006103, lauv-fridtjof, 49, 42895.000000, INVALID
1756382099.000483, lauv-fridtjof, 49, 42896.000000, INVALID
1756382100.006529, lauv-fridtjof, 49, 42897.000000, INVALID
1756382101.012685, lauv-fridtjof, 49, 42898.000000, INVALID
1756382102.003690, lauv-fridtjof, 49, 42899.000000, INVALID
1756382103.004026, lauv-fridtjof, 49, 42900.000000, INVALID
1756382104.008079, lauv-fridtjof, 49, 42901.000000, INVALID
1756382105.009247, lauv-fridtjof, 49, 42902.000000, INVALID
1756382106.004321, lauv-fridtjof, 49, 42903.000000, INVALID
1756382107.004375, lauv-fridtjof, 49, 42904.000000, INVALID
1756382108.007704, lauv-fridtjof, 49, 42905.000000, INVALID
1756382109.001746, lauv-fridtjof, 49, 42906.000000, INVALID
1756382110.004861, lauv-fridtjof, 49, 42907.000000, INVALID
1756382111.005011, lauv-fridtjof, 49, 42908.000000, INVALID
1756382112.003215, lauv-fridtjof, 49, 42909.000000, INVALID
1756382113.002307, lauv-fridtjof, 49, 42910.000000, INVALID
1756382114.007595, lauv-fridtjof, 49, 42911.000000, INVALID
1756382115.005548, lauv-fridtjof, 49, 42912.000000, INVALID
1756382116.002695, lauv-fridtjof, 49, 42913.000000, INVALID
1756382117.004860, lauv-fridtjof, 49, 42914.000000, INVALID
1756382118.008374, lauv-fridtjof, 49, 42915.000000, INVALID
1756382119.003159, lauv-fridtjof, 49, 42916.000000, INVALID
1756382120.005315, lauv-fridtjof, 49, 42917.000000, INVALID
1756382121.001448, lauv-fridtjof, 49, 42918.000000, INVALID
1756382122.009679, lauv-fridtjof, 49, 42919.000000, INVALID
1756382123.006783, lauv-fridtjof, 49, 42920.000000, INVALID
1756382124.005922, lauv-fridtjof, 49, 42921.000000, INVALID
1756382125.005457, lauv-fridtjof, 49, 42922.000000, INVALID
1756382126.010330, lauv-fridtjof, 49, 42923.000000, INVALID
1756382127.007497, lauv-fridtjof, 49, 42924.000000, INVALID
1756382128.007663, lauv-fridtjof, 49, 42925.000000, INVALID
1756382129.000744, lauv-fridtjof, 49, 42926.000000, INVALID
1756382130.007808, lauv-fridtjof, 49, 42927.000000, INVALID
1756382131.009085, lauv-fridtjof, 49, 42928.000000, INVALID
1756382132.003070, lauv-fridtjof, 49, 42929.000000, INVALID
1756382133.012545, lauv-fridtjof, 49, 42930.000000, INVALID
1756382134.009647, lauv-fridtjof, 49, 42931.000000, INVALID
1756382135.005502, lauv-fridtjof, 49, 42932.000000, INVALID
1756382136.002683, lauv-fridtjof, 49, 42933.000000, INVALID
1756382137.004816, lauv-fridtjof, 49, 42934.000000, INVALID
1756382138.003008, lauv-fridtjof, 49, 42935.000000, INVALID
1756382139.005083, lauv-fridtjof, 49, 42936.000000, INVALID
1756382140.002304, lauv-fridtjof, 49, 42937.000000, INVALID
1756382141.000517, lauv-fridtjof, 49, 42938.000000, INVALID
1756382142.006629, lauv-fridtjof, 49, 42939.000000, INVALID
1756382143.005698, lauv-fridtjof, 49, 42940.000000, INVALID
1756382144.001905, lauv-fridtjof, 49, 42941.000000, INVALID
1756382145.004988, lauv-fridtjof, 49, 42942.000000, INVALID
1756382146.007144, lauv-fridtjof, 49, 42943.000000, INVALID
1756382147.001316, lauv-fridtjof, 49, 42944.000000, INVALID
1756382148.002431, lauv-fridtjof, 49, 42945.000000, INVALID
1756382149.005665, lauv-fridtjof, 49, 42946.000000, INVALID
1756382150.005762, lauv-fridtjof, 49, 42947.000000, INVALID
1756382151.005019, lauv-fridtjof, 49, 42948.000000, INVALID
1756382152.010162, lauv-fridtjof, 49, 42949.000000, INVALID
1756382153.005224, lauv-fridtjof, 49, 42950.000000, INVALID
1756382154.007417, lauv-fridtjof, 49, 42951.000000, INVALID
1756382155.002566, lauv-fridtjof, 49, 42952.000000, INVALID
1756382156.009786, lauv-fridtjof, 49, 42953.000000, INVALID
1756382157.010905, lauv-fridtjof, 49, 42954.000000, INVALID
1756382158.006955, lauv-fridtjof, 49, 42955.000000, INVALID
1756382159.007383, lauv-fridtjof, 49, 42956.000000, INVALID
1756382160.006407, lauv-fridtjof, 49, 42957.000000, INVALID
1756382161.006384, lauv-fridtjof, 49, 42958.000000, INVALID
1756382162.007590, lauv-fridtjof, 49, 42959.000000, INVALID
1756382163.009905, lauv-fridtjof, 49, 42960.000000, INVALID
1756382164.004430, lauv-fridtjof, 49, 42961.000000, INVALID
1756382165.001946, lauv-fridtjof, 49, 42962.000000, INVALID
1756382166.015102, lauv-fridtjof, 49, 42963.000000, INVALID
1756382167.003410, lauv-fridtjof, 49, 42964.000000, INVALID
1756382168.009658, lauv-fridtjof, 49, 42965.000000, INVALID
1756382169.007620, lauv-fridtjof, 49, 42966.000000, INVALID
1756382170.003737, lauv-fridtjof, 49, 42967.000000, INVALID
1756382171.002804, lauv-fridtjof, 49, 42968.000000, INVALID
1756382172.006021, lauv-fridtjof, 49, 42969.000000, INVALID
1756382173.004277, lauv-fridtjof, 49, 42970.000000, INVALID
1756382174.009460, lauv-fridtjof, 49, 42971.000000, INVALID
1756382175.007607, lauv-fridtjof, 49, 42972.000000, INVALID
1756382176.008879, lauv-fridtjof, 49, 42973.000000, INVALID
1756382177.004759, lauv-fridtjof, 49, 42974.000000, INVALID
1756382178.003931, lauv-fridtjof, 49, 42975.000000, INVALID
1756382179.004080, lauv-fridtjof, 49, 42976.000000, INVALID
1756382180.003245, lauv-fridtjof, 49, 42977.000000, INVALID
1756382181.006304, lauv-fridtjof, 49, 42978.000000, INVALID
1756382182.005464, lauv-fridtjof, 49, 42979.000000, INVALID
1756382183.008745, lauv-fridtjof, 49, 42980.000000, INVALID
1756382184.006962, lauv-fridtjof, 49, 42981.000000, INVALID
1756382185.004973, lauv-fridtjof, 49, 42982.000000, INVALID
1756382186.003051, lauv-fridtjof, 49, 42983.000000, INVALID
1756382187.011436, lauv-fridtjof, 49, 42984.000000, INVALID
1756382188.010554, lauv-fridtjof, 49, 42985.000000, INVALID
1756382189.002570, lauv-fridtjof, 49, 42986.000000, INVALID
1756382190.005634, lauv-fridtjof, 49, 42987.000000, INVALID
1756382191.005829, lauv-fridtjof, 49, 42988.000000, INVALID
1756382192.003039, lauv-fridtjof, 49, 42989.000000, INVALID
1756382193.011377, lauv-fridtjof, 49, 42990.000000, INVALID
1756382194.008368, lauv-fridtjof, 49, 42991.000000, INVALID
1756382195.006418, lauv-fridtjof, 49, 42992.000000, INVALID
1756382196.010843, lauv-fridtjof, 49, 42993.000000, INVALID
1756382197.003652, lauv-fridtjof, 49, 42994.000000, INVALID
1756382198.000875, lauv-fridtjof, 49, 42995.000000, INVALID
1756382199.010153, lauv-fridtjof, 49, 42996.000000, INVALID
1756382200.011177, lauv-fridtjof, 49, 42997.000000, INVALID
1756382201.005409, lauv-fridtjof, 49, 42998.000000, INVALID
1756382202.007490, lauv-fridtjof, 49, 42999.000000, INVALID
1756382203.004532, lauv-fridtjof, 49, 43000.000000, INVALID
1756382204.005697, lauv-fridtjof, 49, 43001.000000, INVALID
1756382205.000174, lauv-fridtjof, 49, 43002.000000, INVALID
1756382206.004023, lauv-fridtjof, 49, 43003.000000, INVALID
1756382207.004416, lauv-fridtjof, 49, 43004.000000, INVALID
1756382208.002332, lauv-fridtjof, 49, 43005.000000, INVALID
1756382209.006419, lauv-fridtjof, 49, 43006.000000, INVALID
1756382210.008737, lauv-fridtjof, 49, 43007.000000, INVALID
1756382211.005814, lauv-fridtjof, 49, 43008.000000, INVALID
1756382212.006148, lauv-fridtjof, 49, 43009.000000, INVALID
1756382213.010252, lauv-fridtjof, 49, 43010.000000, INVALID
1756382214.012386, lauv-fridtjof, 49, 43011.000000, INVALID
1756382215.008474, lauv-fridtjof, 49, 43012.000000, INVALID
1756382216.017429, lauv-fridtjof, 49, 43013.000000, INVALID
1756382217.008752, lauv-fridtjof, 49, 43014.000000, INVALID
1756382218.005962, lauv-fridtjof, 49, 43015.000000, INVALID
1756382219.001916, lauv-fridtjof, 49, 43016.000000, INVALID
1756382220.006711, lauv-fridtjof, 49, 43017.000000, INVALID
1756382221.002258, lauv-fridtjof, 49, 43018.000000, INVALID
1756382222.008489, lauv-fridtjof, 49, 43019.000000, INVALID
1756382223.006477, lauv-fridtjof, 49, 43020.000000, INVALID
1756382224.002616, lauv-fridtjof, 49, 43021.000000, INVALID
1756382225.004786, lauv-fridtjof, 49, 43022.000000, INVALID
1756382226.013967, lauv-fridtjof, 49, 43023.000000, INVALID
1756382227.009373, lauv-fridtjof, 49, 43024.000000, INVALID
1756382228.008425, lauv-fridtjof, 49, 43025.000000, INVALID
1756382229.005440, lauv-fridtjof, 49, 43026.000000, INVALID
1756382230.008716, lauv-fridtjof, 49, 43027.000000, INVALID
1756382231.002688, lauv-fridtjof, 49, 43028.000000, INVALID
1756382232.006855, lauv-fridtjof, 49, 43029.000000, INVALID
1756382233.008075, lauv-fridtjof, 49, 43030.000000, INVALID
1756382234.006119, lauv-fridtjof, 49, 43031.000000, INVALID
1756382235.005342, lauv-fridtjof, 49, 43032.000000, INVALID
1756382236.008562, lauv-fridtjof, 49, 43033.000000, INVALID
1756382237.009629, lauv-fridtjof, 49, 43034.000000, INVALID
1756382238.006776, lauv-fridtjof, 49, 43035.000000, INVALID
1756382239.009155, lauv-fridtjof, 49, 43036.000000, INVALID
1756382240.011099, lauv-fridtjof, 49, 43037.000000, INVALID
1756382241.002119, lauv-fridtjof, 49, 43038.000000, INVALID
1756382242.010610, lauv-fridtjof, 49, 43039.000000, INVALID
1756382243.005741, lauv-fridtjof, 49, 43040.000000, INVALID
1756382244.008711, lauv-fridtjof, 49, 43041.000000, INVALID
1756382245.005702, lauv-fridtjof, 49, 43042.000000, INVALID
1756382246.009239, lauv-fridtjof, 49, 43043.000000, INVALID
1756382247.008076, lauv-fridtjof, 49, 43044.000000, INVALID
1756382248.014262, lauv-fridtjof, 49, 43045.000000, INVALID
1756382249.004819, lauv-fridtjof, 49, 43046.000000, INVALID
1756382250.002427, lauv-fridtjof, 49, 43047.000000, INVALID
1756382251.011662, lauv-fridtjof, 49, 43048.000000, INVALID
1756382252.003764, lauv-fridtjof, 49, 43049.000000, INVALID
1756382253.010172, lauv-fridtjof, 49, 43050.000000, INVALID
1756382254.008786, lauv-fridtjof, 49, 43051.000000, INVALID
1756382255.009762, lauv-fridtjof, 49, 43052.000000, INVALID
1756382256.002332, lauv-fridtjof, 49, 43053.000000, INVALID
1756382257.005504, lauv-fridtjof, 49, 43054.000000, INVALID
1756382258.007766, lauv-fridtjof, 49, 43055.000000, INVALID
1756382259.002745, lauv-fridtjof, 49, 43056.000000, INVALID
1756382260.001925, lauv-fridtjof, 49, 43057.000000, INVALID
1756382261.005302, lauv-fridtjof, 49, 43058.000000, INVALID
1756382262.009648, lauv-fridtjof, 49, 43059.000000, INVALID
1756382263.003114, lauv-fridtjof, 49, 43060.000000, INVALID
1756382264.012610, lauv-fridtjof, 49, 43061.000000, INVALID
1756382265.002766, lauv-fridtjof, 49, 43062.000000, INVALID
1756382266.008058, lauv-fridtjof, 49, 43063.000000, INVALID
1756382267.002092, lauv-fridtjof, 49, 43064.000000, INVALID
1756382268.011718, lauv-fridtjof, 49, 43065.000000, INVALID
1756382269.004287, lauv-fridtjof, 49, 43066.000000, INVALID
1756382270.010515, lauv-fridtjof, 49, 43067.000000, INVALID
1756382271.011172, lauv-fridtjof, 49, 43068.000000, INVALID
1756382272.003758, lauv-fridtjof, 49, 43069.000000, INVALID
1756382273.002844, lauv-fridtjof, 49, 43070.000000, INVALID
1756382274.016134, lauv-fridtjof, 49, 43071.000000, INVALID
1756382275.016316, lauv-fridtjof, 49, 43072.000000, INVALID
1756382276.010572, lauv-fridtjof, 49, 43073.000000, INVALID
1756382277.002418, lauv-fridtjof, 49, 43074.000000, INVALID
1756382278.002574, lauv-fridtjof, 49, 43075.000000, INVALID
1756382279.001738, lauv-fridtjof, 49, 43076.000000, INVALID
1756382280.002889, lauv-fridtjof, 49, 43077.000000, INVALID
1756382281.000855, lauv-fridtjof, 49, 43078.000000, INVALID
1756382282.002177, lauv-fridtjof, 49, 43079.000000, INVALID
1756382283.003336, lauv-fridtjof, 49, 43080.000000, INVALID
1756382284.004481, lauv-fridtjof, 49, 43081.000000, INVALID
1756382285.003630, lauv-fridtjof, 49, 43082.000000, INVALID
1756382286.011855, lauv-fridtjof, 49, 43083.000000, INVALID
1756382287.007000, lauv-fridtjof, 49, 43084.000000, INVALID
1756382288.011537, lauv-fridtjof, 49, 43085.000000, INVALID
1756382289.009294, lauv-fridtjof, 49, 43086.000000, INVALID
1756382290.012426, lauv-fridtjof, 49, 43087.000000, INVALID
1756382291.006547, lauv-fridtjof, 49, 43088.000000, INVALID
1756382292.008693, lauv-fridtjof, 49, 43089.000000, INVALID
1756382293.001815, lauv-fridtjof, 49, 43090.000000, INVALID
1756382294.010004, lauv-fridtjof, 49, 43091.000000, INVALID
1756382295.003131, lauv-fridtjof, 49, 43092.000000, INVALID
1756382296.017788, lauv-fridtjof, 49, 43093.000000, INVALID
1756382297.010469, lauv-fridtjof, 49, 43094.000000, INVALID
1756382298.011572, lauv-fridtjof, 49, 43095.000000, INVALID
1756382299.003679, lauv-fridtjof, 49, 43096.000000, INVALID
1756382300.007873, lauv-fridtjof, 49, 43097.000000, INVALID
1756382301.003991, lauv-fridtjof, 49, 43098.000000, INVALID
1756382302.008286, lauv-fridtjof, 49, 43099.000000, INVALID
1756382303.007536, lauv-fridtjof, 49, 43100.000000, INVALID
1756382304.016797, lauv-fridtjof, 49, 43101.000000, INVALID
1756382305.003670, lauv-fridtjof, 49, 43102.000000, INVALID
1756382306.002031, lauv-fridtjof, 49, 43103.000000, INVALID
1756382307.004909, lauv-fridtjof, 49, 43104.000000, INVALID
1756382308.012806, lauv-fridtjof, 49, 43105.000000, INVALID
1756382309.006295, lauv-fridtjof, 49, 43106.000000, INVALID
1756382310.007541, lauv-fridtjof, 49, 43107.000000, INVALID
1756382311.009598, lauv-fridtjof, 49, 43108.000000, INVALID
1756382312.003623, lauv-fridtjof, 49, 43109.000000, INVALID
1756382313.017365, lauv-fridtjof, 49, 43110.000000, INVALID
1756382314.019934, lauv-fridtjof, 49, 43111.000000, INVALID
1756382315.017339, lauv-fridtjof, 49, 43112.000000, INVALID
1756382316.010342, lauv-fridtjof, 49, 43113.000000, INVALID
1756382317.009514, lauv-fridtjof, 49, 43114.000000, INVALID
1756382318.014619, lauv-fridtjof, 49, 43115.000000, INVALID
1756382319.001716, lauv-fridtjof, 49, 43116.000000, INVALID
1756382320.002801, lauv-fridtjof, 49, 43117.000000, INVALID
1756382321.003937, lauv-fridtjof, 49, 43118.000000, INVALID
1756382322.008509, lauv-fridtjof, 49, 43119.000000, INVALID
1756382323.003543, lauv-fridtjof, 49, 43120.000000, INVALID
1756382324.009272, lauv-fridtjof, 49, 43121.000000, INVALID
1756382325.001532, lauv-fridtjof, 49, 43122.000000, INVALID
1756382326.003666, lauv-fridtjof, 49, 43123.000000, INVALID
1756382327.007078, lauv-fridtjof, 49, 43124.000000, INVALID
1756382328.006121, lauv-fridtjof, 49, 43125.000000, INVALID
1756382329.001365, lauv-fridtjof, 49, 43126.000000, INVALID
1756382330.002388, lauv-fridtjof, 49, 43127.000000, INVALID
1756382331.004407, lauv-fridtjof, 49, 43128.000000, INVALID
1756382332.003851, lauv-fridtjof, 49, 43129.000000, INVALID
1756382333.001841, lauv-fridtjof, 49, 43130.000000, INVALID
1756382334.003859, lauv-fridtjof, 49, 43131.000000, INVALID
1756382335.007351, lauv-fridtjof, 49, 43132.000000, INVALID
1756382336.011258, lauv-fridtjof, 49, 43133.000000, INVALID
1756382337.009457, lauv-fridtjof, 49, 43134.000000, INVALID
1756382338.006540, lauv-fridtjof, 49, 43135.000000, INVALID
1756382339.002583, lauv-fridtjof, 49, 43136.000000, INVALID
1756382340.008654, lauv-fridtjof, 49, 43137.000000, INVALID
1756382341.001889, lauv-fridtjof, 49, 43138.000000, INVALID
1756382342.010102, lauv-fridtjof, 49, 43139.000000, INVALID
1756382343.011267, lauv-fridtjof, 49, 43140.000000, INVALID
1756382344.003307, lauv-fridtjof, 49, 43141.000000, INVALID
1756382345.008579, lauv-fridtjof, 49, 43142.000000, INVALID
1756382346.013607, lauv-fridtjof, 49, 43143.000000, INVALID
1756382346.997834, lauv-fridtjof, 49, 43144.000000, INVALID
1756382348.011170, lauv-fridtjof, 49, 43145.000000, INVALID
1756382349.004096, lauv-fridtjof, 49, 43146.000000, INVALID
1756382350.008344, lauv-fridtjof, 49, 43147.000000, INVALID
1756382351.002362, lauv-fridtjof, 49, 43148.000000, INVALID
1756382352.006498, lauv-fridtjof, 49, 43149.000000, INVALID
1756382353.003693, lauv-fridtjof, 49, 43150.000000, INVALID
1756382354.009929, lauv-fridtjof, 49, 43151.000000, INVALID
1756382354.998017, lauv-fridtjof, 49, 43152.000000, INVALID
1756382356.003094, lauv-fridtjof, 49, 43153.000000, INVALID
1756382357.005363, lauv-fridtjof, 49, 43154.000000, INVALID
1756382358.008842, lauv-fridtjof, 49, 43155.000000, INVALID
1756382359.007809, lauv-fridtjof, 49, 43156.000000, INVALID
1756382360.005745, lauv-fridtjof, 49, 43157.000000, INVALID
1756382361.007937, lauv-fridtjof, 49, 43158.000000, INVALID
1756382362.010433, lauv-fridtjof, 49, 43159.000000, INVALID
1756382363.001224, lauv-fridtjof, 49, 43160.000000, INVALID
1756382364.009387, lauv-fridtjof, 49, 43161.000000, INVALID
1756382365.008532, lauv-fridtjof, 49, 43162.000000, INVALID
1756382366.014611, lauv-fridtjof, 49, 43163.000000, INVALID
1756382367.009068, lauv-fridtjof, 49, 43164.000000, INVALID
1756382368.008909, lauv-fridtjof, 49, 43165.000000, INVALID
1756382369.005055, lauv-fridtjof, 49, 43166.000000, INVALID
1756382370.007398, lauv-fridtjof, 49, 43167.000000, INVALID
1756382371.008097, lauv-fridtjof, 49, 43168.000000, INVALID
1756382372.010541, lauv-fridtjof, 49, 43169.000000, INVALID
1756382373.008798, lauv-fridtjof, 49, 43170.000000, INVALID
1756382374.012803, lauv-fridtjof, 49, 43171.000000, INVALID
1756382375.008249, lauv-fridtjof, 49, 43172.000000, INVALID
1756382376.009446, lauv-fridtjof, 49, 43173.000000, INVALID
1756382377.003243, lauv-fridtjof, 49, 43174.000000, INVALID
1756382378.007570, lauv-fridtjof, 49, 43175.000000, INVALID
1756382379.003508, lauv-fridtjof, 49, 43176.000000, INVALID
1756382380.007855, lauv-fridtjof, 49, 43177.000000, INVALID
1756382381.003775, lauv-fridtjof, 49, 43178.000000, INVALID
1756382382.010017, lauv-fridtjof, 49, 43179.000000, INVALID
1756382383.007696, lauv-fridtjof, 49, 43180.000000, INVALID
1756382384.013394, lauv-fridtjof, 49, 43181.000000, INVALID
1756382385.003356, lauv-fridtjof, 49, 43182.000000, INVALID
1756382386.008631, lauv-fridtjof, 49, 43183.000000, INVALID
1756382387.007746, lauv-fridtjof, 49, 43184.000000, INVALID
1756382388.016069, lauv-fridtjof, 49, 43185.000000, INVALID
1756382389.011015, lauv-fridtjof, 49, 43186.000000, INVALID
1756382390.009352, lauv-fridtjof, 49, 43187.000000, INVALID
1756382391.006610, lauv-fridtjof, 49, 43188.000000, INVALID
1756382392.002413, lauv-fridtjof, 49, 43189.000000, INVALID
1756382393.000578, lauv-fridtjof, 49, 43190.000000, INVALID
1756382394.003680, lauv-fridtjof, 49, 43191.000000, INVALID
1756382395.001863, lauv-fridtjof, 49, 43192.000000, INVALID
1756382396.010060, lauv-fridtjof, 49, 43193.000000, INVALID
1756382397.005150, lauv-fridtjof, 49, 43194.000000, INVALID
1756382398.006440, lauv-fridtjof, 49, 43195.000000, INVALID
1756382399.009586, lauv-fridtjof, 49, 43196.000000, INVALID
1756382400.009730, lauv-fridtjof, 49, 43197.000000, INVALID
1756382401.005807, lauv-fridtjof, 49, 43198.000000, INVALID
1756382402.003887, lauv-fridtjof, 49, 43199.000000, INVALID
1756382403.013058, lauv-fridtjof, 49, 43200.000000, INVALID
1756382404.009295, lauv-fridtjof, 49, 43201.000000, INVALID
1756382405.008419, lauv-fridtjof, 49, 43202.000000, INVALID
1756382406.002509, lauv-fridtjof, 49, 43203.000000, INVALID
1756382407.005650, lauv-fridtjof, 49, 43204.000000, INVALID
1756382408.007858, lauv-fridtjof, 49, 43205.000000, INVALID
1756382409.003017, lauv-fridtjof, 49, 43206.000000, INVALID
1756382410.003109, lauv-fridtjof, 49, 43207.000000, INVALID
1756382411.002569, lauv-fridtjof, 49, 43208.000000, INVALID
1756382412.002347, lauv-fridtjof, 49, 43209.000000, INVALID
1756382413.009695, lauv-fridtjof, 49, 43210.000000, INVALID
1756382414.007735, lauv-fridtjof, 49, 43211.000000, INVALID
1756382415.005930, lauv-fridtjof, 49, 43212.000000, INVALID
1756382416.008102, lauv-fridtjof, 49, 43213.000000, INVALID
1756382417.006253, lauv-fridtjof, 49, 43214.000000, INVALID
1756382418.007340, lauv-fridtjof, 49, 43215.000000, INVALID
1756382419.003762, lauv-fridtjof, 49, 43216.000000, INVALID
1756382420.003578, lauv-fridtjof, 49, 43217.000000, INVALID
1756382421.001753, lauv-fridtjof, 49, 43218.000000, INVALID
1756382422.006971, lauv-fridtjof, 49, 43219.000000, INVALID
1756382423.007991, lauv-fridtjof, 49, 43220.000000, INVALID
1756382424.009413, lauv-fridtjof, 49, 43221.000000, INVALID
1756382425.007348, lauv-fridtjof, 49, 43222.000000, INVALID
1756382426.003461, lauv-fridtjof, 49, 43223.000000, INVALID
1756382427.011645, lauv-fridtjof, 49, 43224.000000, INVALID
1756382428.006645, lauv-fridtjof, 49, 43225.000000, INVALID
1756382429.012866, lauv-fridtjof, 49, 43226.000000, INVALID
1756382430.009243, lauv-fridtjof, 49, 43227.000000, INVALID
1756382431.008322, lauv-fridtjof, 49, 43228.000000, INVALID
1756382432.004538, lauv-fridtjof, 49, 43229.000000, INVALID
1756382433.010512, lauv-fridtjof, 49, 43230.000000, INVALID
1756382434.010830, lauv-fridtjof, 49, 43231.000000, INVALID
1756382435.009878, lauv-fridtjof, 49, 43232.000000, INVALID
1756382436.016930, lauv-fridtjof, 49, 43233.000000, INVALID
1756382437.007383, lauv-fridtjof, 49, 43234.000000, INVALID
1756382438.013220, lauv-fridtjof, 49, 43235.000000, INVALID
1756382439.008888, lauv-fridtjof, 49, 43236.000000, INVALID
1756382440.007630, lauv-fridtjof, 49, 43237.000000, INVALID
1756382441.012721, lauv-fridtjof, 49, 43238.000000, INVALID
1756382442.021879, lauv-fridtjof, 49, 43239.000000, INVALID
1756382443.004979, lauv-fridtjof, 49, 43240.000000, INVALID
1756382444.016685, lauv-fridtjof, 49, 43241.000000, INVALID
1756382445.017900, lauv-fridtjof, 49, 43242.000000, INVALID
1756382446.013422, lauv-fridtjof, 49, 43243.000000, INVALID
1756382447.006833, lauv-fridtjof, 49, 43244.000000, INVALID
1756382448.009371, lauv-fridtjof, 49, 43245.000000, INVALID
1756382449.001898, lauv-fridtjof, 49, 43246.000000, INVALID
1756382450.008146, lauv-fridtjof, 49, 43247.000000, INVALID
1756382451.007744, lauv-fridtjof, 49, 43248.000000, INVALID
1756382452.008838, lauv-fridtjof, 49, 43249.000000, INVALID
1756382453.011472, lauv-fridtjof, 49, 43250.000000, INVALID
1756382454.004601, lauv-fridtjof, 49, 43251.000000, INVALID
1756382455.010453, lauv-fridtjof, 49, 43252.000000, INVALID
1756382456.017216, lauv-fridtjof, 49, 43253.000000, INVALID
1756382457.002987, lauv-fridtjof, 49, 43254.000000, INVALID
1756382458.009320, lauv-fridtjof, 49, 43255.000000, INVALID
1756382459.002424, lauv-fridtjof, 49, 43256.000000, INVALID
1756382460.008621, lauv-fridtjof, 49, 43257.000000, INVALID
1756382461.006748, lauv-fridtjof, 49, 43258.000000, INVALID
1756382462.005894, lauv-fridtjof, 49, 43259.000000, INVALID
1756382463.006229, lauv-fridtjof, 49, 43260.000000, INVALID
1756382464.007289, lauv-fridtjof, 49, 43261.000000, INVALID
1756382465.003294, lauv-fridtjof, 49, 43262.000000, INVALID
